Year_of_Death,County_of_Residence,Age,Veteran_Status,Total_Deaths_veteran,age_cat,veteran_cat,Description
2020,Siskiyou,50 - 54 years,Unknown,0,12,2,rural
2020,Siskiyou,50 - 54 years,Yes,6,12,3,rural
2020,Siskiyou,55 - 59 years,No,22,13,1,rural
2020,Siskiyou,55 - 59 years,Unknown,0,13,2,rural
2020,Siskiyou,55 - 59 years,Yes,6,13,3,rural
2020,Siskiyou,60 - 64 years,No,48,14,1,rural
2020,Siskiyou,60 - 64 years,Unknown,6,14,2,rural
2020,Siskiyou,60 - 64 years,Yes,6,14,3,rural
2020,Siskiyou,65 - 69 years,No,41,15,1,rural
2020,Siskiyou,65 - 69 years,Unknown,6,15,2,rural
2020,Siskiyou,65 - 69 years,Yes,13,15,3,rural
2020,Siskiyou,70 - 74 years,No,54,16,1,rural
2020,Siskiyou,70 - 74 years,Unknown,6,16,2,rural
2020,Siskiyou,70 - 74 years,Yes,22,16,3,rural
2020,Siskiyou,75 - 79 years,No,48,17,1,rural
2020,Siskiyou,75 - 79 years,Unknown,0,17,2,rural
2020,Siskiyou,75 - 79 years,Yes,24,17,3,rural
2020,Siskiyou,80 - 84 years,No,42,18,1,rural
2020,Siskiyou,80 - 84 years,Unknown,6,18,2,rural
2020,Siskiyou,80 - 84 years,Yes,30,18,3,rural
2020,Siskiyou,85 - 89 years,No,46,19,1,rural
2020,Siskiyou,85 - 89 years,Unknown,0,19,2,rural
2020,Siskiyou,85 - 89 years,Yes,18,19,3,rural
2020,Siskiyou,90 - 94 years,No,37,20,1,rural
2020,Siskiyou,90 - 94 years,Unknown,6,20,2,rural
2020,Siskiyou,90 - 94 years,Yes,19,20,3,rural
2020,Siskiyou,95 - 99 years,No,18,21,1,rural
2020,Siskiyou,95 - 99 years,Unknown,0,21,2,rural
2020,Siskiyou,95 - 99 years,Yes,6,21,3,rural
2020,Siskiyou,100 years and over,No,6,22,1,rural
2020,Siskiyou,100 years and over,Unknown,0,22,2,rural
2020,Siskiyou,100 years and over,Yes,0,22,3,rural
2020,Solano,Less than 1 year,No,20,1,1,suburban
2020,Solano,Less than 1 year,Unknown,0,1,2,suburban
2020,Solano,Less than 1 year,Yes,0,1,3,suburban
2020,Solano,1 - 4 years,No,6,2,1,suburban
2020,Solano,1 - 4 years,Unknown,0,2,2,suburban
2020,Solano,1 - 4 years,Yes,0,2,3,suburban
2020,Solano,5 - 9 years,No,6,3,1,suburban
2020,Solano,5 - 9 years,Unknown,0,3,2,suburban
2020,Solano,5 - 9 years,Yes,0,3,3,suburban
2020,Solano,10 - 14 years,Yes,0,4,3,suburban
2020,Solano,10 - 14 years,No,6,4,1,suburban
2020,Solano,10 - 14 years,Unknown,0,4,2,suburban
2020,Solano,15 - 19 years,No,12,5,1,suburban
2020,Solano,15 - 19 years,Unknown,0,5,2,suburban
2020,Solano,15 - 19 years,Yes,0,5,3,suburban
2020,Solano,20 - 24 years,No,28,6,1,suburban
2020,Solano,20 - 24 years,Unknown,6,6,2,suburban
2020,Solano,20 - 24 years,Yes,6,6,3,suburban
2020,Solano,25 - 29 years,No,36,7,1,suburban
2020,Solano,25 - 29 years,Unknown,0,7,2,suburban
2020,Solano,25 - 29 years,Yes,6,7,3,suburban
2020,Solano,30 - 34 years,No,41,8,1,suburban
2020,Solano,30 - 34 years,Unknown,0,8,2,suburban
2020,Solano,30 - 34 years,Yes,6,8,3,suburban
2020,Solano,35 - 39 years,No,63,9,1,suburban
2020,Solano,35 - 39 years,Unknown,0,9,2,suburban
2020,Solano,35 - 39 years,Yes,6,9,3,suburban
2020,Solano,40 - 44 years,No,55,10,1,suburban
2020,Solano,40 - 44 years,Unknown,6,10,2,suburban
2020,Solano,40 - 44 years,Yes,6,10,3,suburban
2020,Solano,45 - 49 years,No,80,11,1,suburban
2020,Solano,45 - 49 years,Unknown,6,11,2,suburban
2020,Solano,45 - 49 years,Yes,6,11,3,suburban
2020,Solano,50 - 54 years,No,125,12,1,suburban
2020,Solano,50 - 54 years,Unknown,6,12,2,suburban
2020,Solano,50 - 54 years,Yes,6,12,3,suburban
2020,Solano,55 - 59 years,No,193,13,1,suburban
2020,Solano,55 - 59 years,Unknown,6,13,2,suburban
2020,Solano,55 - 59 years,Yes,24,13,3,suburban
2020,Solano,60 - 64 years,No,268,14,1,suburban
2020,Solano,60 - 64 years,Unknown,6,14,2,suburban
2020,Solano,60 - 64 years,Yes,36,14,3,suburban
2020,Solano,65 - 69 years,No,245,15,1,suburban
2020,Solano,65 - 69 years,Unknown,11,15,2,suburban
2020,Solano,65 - 69 years,Yes,47,15,3,suburban
2020,Solano,70 - 74 years,No,321,16,1,suburban
2020,Solano,70 - 74 years,Unknown,6,16,2,suburban
2020,Solano,70 - 74 years,Yes,126,16,3,suburban
2020,Solano,75 - 79 years,No,289,17,1,suburban
2020,Solano,75 - 79 years,Unknown,6,17,2,suburban
2020,Solano,75 - 79 years,Yes,124,17,3,suburban
2020,Solano,80 - 84 years,No,313,18,1,suburban
2020,Solano,80 - 84 years,Unknown,6,18,2,suburban
2020,Solano,80 - 84 years,Yes,146,18,3,suburban
2020,Solano,85 - 89 years,No,320,19,1,suburban
2020,Solano,85 - 89 years,Unknown,6,19,2,suburban
2020,Solano,85 - 89 years,Yes,143,19,3,suburban
2020,Solano,90 - 94 years,No,271,20,1,suburban
2020,Solano,90 - 94 years,Unknown,6,20,2,suburban
2020,Solano,90 - 94 years,Yes,114,20,3,suburban
2020,Solano,95 - 99 years,No,134,21,1,suburban
2020,Solano,95 - 99 years,Unknown,0,21,2,suburban
2020,Solano,95 - 99 years,Yes,39,21,3,suburban
2020,Solano,100 years and over,No,33,22,1,suburban
2020,Solano,100 years and over,Unknown,0,22,2,suburban
2020,Solano,100 years and over,Yes,13,22,3,suburban
2020,Sonoma,Less than 1 year,No,6,1,1,suburban
2020,Sonoma,Less than 1 year,Unknown,0,1,2,suburban
2020,Sonoma,Less than 1 year,Yes,0,1,3,suburban
2020,Sonoma,1 - 4 years,No,6,2,1,suburban
2020,Sonoma,1 - 4 years,Unknown,0,2,2,suburban
2020,Sonoma,1 - 4 years,Yes,0,2,3,suburban
2020,Sonoma,5 - 9 years,No,6,3,1,suburban
2020,Sonoma,5 - 9 years,Unknown,0,3,2,suburban
2020,Sonoma,5 - 9 years,Yes,0,3,3,suburban
2020,Sonoma,10 - 14 years,No,6,4,1,suburban
2020,Sonoma,10 - 14 years,Unknown,0,4,2,suburban
2020,Sonoma,10 - 14 years,Yes,0,4,3,suburban
2020,Sonoma,15 - 19 years,No,6,5,1,suburban
2020,Sonoma,15 - 19 years,Unknown,0,5,2,suburban
2020,Sonoma,15 - 19 years,Yes,0,5,3,suburban
2020,Sonoma,20 - 24 years,No,22,6,1,suburban
2020,Sonoma,20 - 24 years,Unknown,0,6,2,suburban
2020,Sonoma,20 - 24 years,Yes,0,6,3,suburban
2020,Sonoma,25 - 29 years,No,40,7,1,suburban
2020,Sonoma,25 - 29 years,Unknown,0,7,2,suburban
2020,Sonoma,25 - 29 years,Yes,0,7,3,suburban
2020,Sonoma,30 - 34 years,No,46,8,1,suburban
2020,Sonoma,30 - 34 years,Unknown,6,8,2,suburban
2020,Sonoma,30 - 34 years,Yes,6,8,3,suburban
2020,Sonoma,35 - 39 years,No,48,9,1,suburban
2020,Sonoma,35 - 39 years,Unknown,0,9,2,suburban
2020,Sonoma,35 - 39 years,Yes,6,9,3,suburban
2020,Sonoma,40 - 44 years,No,66,10,1,suburban
2020,Sonoma,40 - 44 years,Unknown,0,10,2,suburban
2020,Sonoma,40 - 44 years,Yes,6,10,3,suburban
2020,Sonoma,45 - 49 years,No,85,11,1,suburban
2020,Sonoma,45 - 49 years,Unknown,6,11,2,suburban
2020,Sonoma,45 - 49 years,Yes,0,11,3,suburban
2020,Sonoma,50 - 54 years,No,109,12,1,suburban
2020,Sonoma,50 - 54 years,Unknown,11,12,2,suburban
2020,Sonoma,50 - 54 years,Yes,6,12,3,suburban
2020,Sonoma,55 - 59 years,No,172,13,1,suburban
2020,Sonoma,55 - 59 years,Unknown,6,13,2,suburban
2020,Sonoma,55 - 59 years,Yes,6,13,3,suburban
2020,Sonoma,60 - 64 years,No,239,14,1,suburban
2020,Sonoma,60 - 64 years,Unknown,6,14,2,suburban
2020,Sonoma,60 - 64 years,Yes,27,14,3,suburban
2020,Sonoma,65 - 69 years,No,332,15,1,suburban
2020,Sonoma,65 - 69 years,Unknown,11,15,2,suburban
2020,Sonoma,65 - 69 years,Yes,45,15,3,suburban
2020,Sonoma,70 - 74 years,No,369,16,1,suburban
2020,Sonoma,70 - 74 years,Unknown,6,16,2,suburban
2020,Sonoma,70 - 74 years,Yes,102,16,3,suburban
2020,Sonoma,75 - 79 years,No,411,17,1,suburban
2020,Sonoma,75 - 79 years,Unknown,6,17,2,suburban
2020,Sonoma,75 - 79 years,Yes,102,17,3,suburban
2020,Sonoma,80 - 84 years,No,376,18,1,suburban
2020,Sonoma,80 - 84 years,Unknown,6,18,2,suburban
2020,Sonoma,80 - 84 years,Yes,127,18,3,suburban
2020,Sonoma,85 - 89 years,No,419,19,1,suburban
2020,Sonoma,85 - 89 years,Unknown,6,19,2,suburban
2020,Sonoma,85 - 89 years,Yes,187,19,3,suburban
2020,Sonoma,90 - 94 years,No,398,20,1,suburban
2020,Sonoma,90 - 94 years,Unknown,6,20,2,suburban
2020,Sonoma,90 - 94 years,Yes,153,20,3,suburban
2020,Sonoma,95 - 99 years,No,237,21,1,suburban
2020,Sonoma,95 - 99 years,Unknown,0,21,2,suburban
2020,Sonoma,95 - 99 years,Yes,117,21,3,suburban
2020,Sonoma,100 years and over,No,62,22,1,suburban
2020,Sonoma,100 years and over,Unknown,6,22,2,suburban
2020,Sonoma,100 years and over,Yes,11,22,3,suburban
2020,Stanislaus,Less than 1 year,No,37,1,1,suburban
2020,Stanislaus,Less than 1 year,Unknown,0,1,2,suburban
2020,Stanislaus,Less than 1 year,Yes,0,1,3,suburban
2020,Stanislaus,1 - 4 years,No,6,2,1,suburban
2020,Stanislaus,1 - 4 years,Unknown,0,2,2,suburban
2020,Stanislaus,1 - 4 years,Yes,0,2,3,suburban
2020,Stanislaus,5 - 9 years,No,6,3,1,suburban
2020,Stanislaus,5 - 9 years,Unknown,0,3,2,suburban
2020,Stanislaus,5 - 9 years,Yes,0,3,3,suburban
2020,Stanislaus,10 - 14 years,No,13,4,1,suburban
2020,Stanislaus,10 - 14 years,Unknown,0,4,2,suburban
2020,Stanislaus,10 - 14 years,Yes,0,4,3,suburban
2020,Stanislaus,15 - 19 years,No,17,5,1,suburban
2020,Stanislaus,15 - 19 years,Unknown,0,5,2,suburban
2020,Stanislaus,15 - 19 years,Yes,0,5,3,suburban
2020,Stanislaus,20 - 24 years,No,39,6,1,suburban
2020,Stanislaus,20 - 24 years,Unknown,0,6,2,suburban
2020,Stanislaus,20 - 24 years,Yes,6,6,3,suburban
2020,Stanislaus,25 - 29 years,No,64,7,1,suburban
2020,Stanislaus,25 - 29 years,Unknown,0,7,2,suburban
2020,Stanislaus,25 - 29 years,Yes,6,7,3,suburban
2020,Stanislaus,30 - 34 years,No,71,8,1,suburban
2020,Stanislaus,30 - 34 years,Unknown,6,8,2,suburban
2020,Stanislaus,30 - 34 years,Yes,6,8,3,suburban
2020,Stanislaus,35 - 39 years,No,104,9,1,suburban
2020,Stanislaus,35 - 39 years,Unknown,6,9,2,suburban
2020,Stanislaus,35 - 39 years,Yes,6,9,3,suburban
2020,Stanislaus,40 - 44 years,No,101,10,1,suburban
2020,Stanislaus,40 - 44 years,Unknown,0,10,2,suburban
2020,Stanislaus,40 - 44 years,Yes,6,10,3,suburban
2020,Stanislaus,45 - 49 years,No,112,11,1,suburban
2020,Stanislaus,45 - 49 years,Unknown,6,11,2,suburban
2020,Stanislaus,45 - 49 years,Yes,0,11,3,suburban
2020,Stanislaus,50 - 54 years,No,201,12,1,suburban
2020,Stanislaus,50 - 54 years,Unknown,6,12,2,suburban
2020,Stanislaus,50 - 54 years,Yes,6,12,3,suburban
2020,Stanislaus,55 - 59 years,No,276,13,1,suburban
2020,Stanislaus,55 - 59 years,Unknown,6,13,2,suburban
2020,Stanislaus,55 - 59 years,Yes,19,13,3,suburban
2020,Stanislaus,60 - 64 years,No,388,14,1,suburban
2020,Stanislaus,60 - 64 years,Unknown,12,14,2,suburban
2020,Stanislaus,60 - 64 years,Yes,46,14,3,suburban
2020,Stanislaus,65 - 69 years,No,416,15,1,suburban
2020,Stanislaus,65 - 69 years,Unknown,13,15,2,suburban
2020,Stanislaus,65 - 69 years,Yes,50,15,3,suburban
2020,Stanislaus,70 - 74 years,No,453,16,1,suburban
2020,Stanislaus,70 - 74 years,Unknown,6,16,2,suburban
2020,Stanislaus,70 - 74 years,Yes,124,16,3,suburban
2020,Stanislaus,75 - 79 years,No,492,17,1,suburban
2020,Stanislaus,75 - 79 years,Unknown,6,17,2,suburban
2020,Stanislaus,75 - 79 years,Yes,126,17,3,suburban
2020,Stanislaus,80 - 84 years,No,491,18,1,suburban
2020,Stanislaus,80 - 84 years,Unknown,6,18,2,suburban
2020,Stanislaus,80 - 84 years,Yes,127,18,3,suburban
2020,Stanislaus,85 - 89 years,No,510,19,1,suburban
2020,Stanislaus,85 - 89 years,Unknown,6,19,2,suburban
2020,Stanislaus,85 - 89 years,Yes,159,19,3,suburban
2020,Stanislaus,90 - 94 years,No,380,20,1,suburban
2020,Stanislaus,90 - 94 years,Unknown,0,20,2,suburban
2020,Stanislaus,90 - 94 years,Yes,117,20,3,suburban
2020,Stanislaus,95 - 99 years,No,189,21,1,suburban
2020,Stanislaus,95 - 99 years,Unknown,6,21,2,suburban
2020,Stanislaus,95 - 99 years,Yes,49,21,3,suburban
2020,Stanislaus,100 years and over,No,31,22,1,suburban
2020,Stanislaus,100 years and over,Unknown,0,22,2,suburban
2020,Stanislaus,100 years and over,Yes,6,22,3,suburban
2020,Sutter,Less than 1 year,No,6,1,1,rural
2020,Sutter,Less than 1 year,Unknown,0,1,2,rural
2020,Sutter,Less than 1 year,Yes,0,1,3,rural
2020,Sutter,1 - 4 years,No,6,2,1,rural
2020,Sutter,1 - 4 years,Unknown,0,2,2,rural
2020,Sutter,1 - 4 years,Yes,0,2,3,rural
2020,Sutter,5 - 9 years,No,0,3,1,rural
2020,Sutter,5 - 9 years,Unknown,0,3,2,rural
2020,Sutter,5 - 9 years,Yes,0,3,3,rural
2020,Sutter,10 - 14 years,No,6,4,1,rural
2020,Sutter,10 - 14 years,Unknown,0,4,2,rural
2020,Sutter,10 - 14 years,Yes,0,4,3,rural
2020,Sutter,15 - 19 years,No,6,5,1,rural
2020,Sutter,15 - 19 years,Unknown,0,5,2,rural
2020,Sutter,15 - 19 years,Yes,0,5,3,rural
2020,Sutter,20 - 24 years,No,6,6,1,rural
2020,Sutter,20 - 24 years,Unknown,0,6,2,rural
2020,Sutter,20 - 24 years,Yes,0,6,3,rural
2020,Sutter,25 - 29 years,No,6,7,1,rural
2020,Sutter,25 - 29 years,Unknown,0,7,2,rural
2020,Sutter,25 - 29 years,Yes,0,7,3,rural
2020,Sutter,30 - 34 years,No,13,8,1,rural
2020,Sutter,30 - 34 years,Unknown,0,8,2,rural
2020,Sutter,30 - 34 years,Yes,0,8,3,rural
2020,Sutter,35 - 39 years,No,11,9,1,rural
2020,Sutter,35 - 39 years,Unknown,0,9,2,rural
2020,Sutter,35 - 39 years,Yes,0,9,3,rural
2020,Sutter,40 - 44 years,No,14,10,1,rural
2020,Sutter,40 - 44 years,Unknown,0,10,2,rural
2020,Sutter,40 - 44 years,Yes,6,10,3,rural
2020,Sutter,45 - 49 years,No,23,11,1,rural
2020,Sutter,45 - 49 years,Unknown,0,11,2,rural
2020,Sutter,45 - 49 years,Yes,6,11,3,rural
2020,Sutter,50 - 54 years,No,29,12,1,rural
2020,Sutter,50 - 54 years,Unknown,6,12,2,rural
2020,Sutter,50 - 54 years,Yes,6,12,3,rural
2020,Sutter,55 - 59 years,No,46,13,1,rural
2020,Sutter,55 - 59 years,Unknown,0,13,2,rural
2020,Sutter,55 - 59 years,Yes,6,13,3,rural
2020,Sutter,60 - 64 years,No,61,14,1,rural
2020,Sutter,60 - 64 years,Unknown,6,14,2,rural
2020,Sutter,60 - 64 years,Yes,6,14,3,rural
2020,Sutter,65 - 69 years,No,56,15,1,rural
2020,Sutter,65 - 69 years,Unknown,0,15,2,rural
2020,Sutter,65 - 69 years,Yes,12,15,3,rural
2020,Sutter,70 - 74 years,No,77,16,1,rural
2020,Sutter,70 - 74 years,Unknown,6,16,2,rural
2020,Sutter,70 - 74 years,Yes,26,16,3,rural
2020,Sutter,75 - 79 years,No,87,17,1,rural
2020,Sutter,75 - 79 years,Unknown,6,17,2,rural
2020,Sutter,75 - 79 years,Yes,27,17,3,rural
2020,Sutter,80 - 84 years,No,90,18,1,rural
2020,Sutter,80 - 84 years,Unknown,0,18,2,rural
2020,Sutter,80 - 84 years,Yes,28,18,3,rural
2020,Sutter,85 - 89 years,No,77,19,1,rural
2020,Sutter,85 - 89 years,Unknown,0,19,2,rural
2020,Sutter,85 - 89 years,Yes,37,19,3,rural
2020,Sutter,90 - 94 years,No,93,20,1,rural
2020,Sutter,90 - 94 years,Unknown,0,20,2,rural
2020,Sutter,90 - 94 years,Yes,24,20,3,rural
2020,Sutter,95 - 99 years,No,35,21,1,rural
2020,Sutter,95 - 99 years,Unknown,0,21,2,rural
2020,Sutter,95 - 99 years,Yes,12,21,3,rural
2020,Sutter,100 years and over,No,6,22,1,rural
2020,Sutter,100 years and over,Unknown,0,22,2,rural
2020,Sutter,100 years and over,Yes,6,22,3,rural
2020,Tehama,Less than 1 year,No,6,1,1,rural
2020,Tehama,Less than 1 year,Unknown,0,1,2,rural
2020,Tehama,Less than 1 year,Yes,0,1,3,rural
2020,Tehama,1 - 4 years,No,0,2,1,rural
2020,Tehama,1 - 4 years,Unknown,0,2,2,rural
2020,Tehama,1 - 4 years,Yes,0,2,3,rural
2020,Tehama,5 - 9 years,No,0,3,1,rural
2020,Tehama,5 - 9 years,Unknown,0,3,2,rural
2020,Tehama,5 - 9 years,Yes,0,3,3,rural
2020,Tehama,10 - 14 years,No,6,4,1,rural
2020,Tehama,10 - 14 years,Unknown,0,4,2,rural
2020,Tehama,10 - 14 years,Yes,0,4,3,rural
2020,Tehama,15 - 19 years,No,6,5,1,rural
2020,Tehama,15 - 19 years,Unknown,0,5,2,rural
2020,Tehama,15 - 19 years,Yes,0,5,3,rural
2020,Tehama,20 - 24 years,No,6,6,1,rural
2020,Tehama,20 - 24 years,Unknown,0,6,2,rural
2020,Tehama,20 - 24 years,Yes,0,6,3,rural
2020,Tehama,25 - 29 years,No,6,7,1,rural
2020,Tehama,25 - 29 years,Unknown,0,7,2,rural
2020,Tehama,25 - 29 years,Yes,0,7,3,rural
2020,Tehama,30 - 34 years,No,6,8,1,rural
2020,Tehama,30 - 34 years,Unknown,0,8,2,rural
2020,Tehama,30 - 34 years,Yes,0,8,3,rural
2020,Tehama,35 - 39 years,No,6,9,1,rural
2020,Tehama,35 - 39 years,Unknown,0,9,2,rural
2020,Tehama,35 - 39 years,Yes,0,9,3,rural
2020,Tehama,40 - 44 years,No,6,10,1,rural
2020,Tehama,40 - 44 years,Unknown,0,10,2,rural
2020,Tehama,40 - 44 years,Yes,6,10,3,rural
2020,Tehama,45 - 49 years,No,18,11,1,rural
2020,Tehama,45 - 49 years,Unknown,0,11,2,rural
2020,Tehama,45 - 49 years,Yes,6,11,3,rural
2020,Tehama,50 - 54 years,No,27,12,1,rural
2020,Tehama,50 - 54 years,Unknown,6,12,2,rural
2020,Tehama,50 - 54 years,Yes,0,12,3,rural
2020,Tehama,55 - 59 years,No,39,13,1,rural
2020,Tehama,55 - 59 years,Unknown,6,13,2,rural
2020,Tehama,55 - 59 years,Yes,6,13,3,rural
2020,Tehama,60 - 64 years,No,52,14,1,rural
2020,Tehama,60 - 64 years,Unknown,6,14,2,rural
2020,Tehama,60 - 64 years,Yes,6,14,3,rural
2020,Tehama,65 - 69 years,No,59,15,1,rural
2020,Tehama,65 - 69 years,Unknown,6,15,2,rural
2020,Tehama,65 - 69 years,Yes,12,15,3,rural
2020,Tehama,70 - 74 years,No,64,16,1,rural
2020,Tehama,70 - 74 years,Unknown,6,16,2,rural
2020,Tehama,70 - 74 years,Yes,34,16,3,rural
2020,Tehama,75 - 79 years,No,66,17,1,rural
2020,Tehama,75 - 79 years,Unknown,6,17,2,rural
2020,Tehama,75 - 79 years,Yes,28,17,3,rural
2020,Tehama,80 - 84 years,No,58,18,1,rural
2020,Tehama,80 - 84 years,Unknown,0,18,2,rural
2020,Tehama,80 - 84 years,Yes,31,18,3,rural
2020,Tehama,85 - 89 years,No,79,19,1,rural
2020,Tehama,85 - 89 years,Unknown,0,19,2,rural
2020,Tehama,85 - 89 years,Yes,28,19,3,rural
2020,Tehama,90 - 94 years,No,55,20,1,rural
2020,Tehama,90 - 94 years,Unknown,0,20,2,rural
2020,Tehama,90 - 94 years,Yes,16,20,3,rural
2020,Tehama,95 - 99 years,No,31,21,1,rural
2020,Tehama,95 - 99 years,Unknown,0,21,2,rural
2020,Tehama,95 - 99 years,Yes,6,21,3,rural
2020,Tehama,100 years and over,No,6,22,1,rural
2020,Tehama,100 years and over,Unknown,0,22,2,rural
2020,Tehama,100 years and over,Yes,6,22,3,rural
2020,Trinity,Less than 1 year,No,0,1,1,rural
2020,Trinity,Less than 1 year,Unknown,0,1,2,rural
2020,Trinity,Less than 1 year,Yes,0,1,3,rural
2020,Trinity,1 - 4 years,No,6,2,1,rural
2020,Trinity,1 - 4 years,Unknown,0,2,2,rural
2020,Trinity,1 - 4 years,Yes,0,2,3,rural
2020,Trinity,5 - 9 years,No,0,3,1,rural
2020,Trinity,5 - 9 years,Unknown,0,3,2,rural
2020,Trinity,5 - 9 years,Yes,0,3,3,rural
2020,Trinity,10 - 14 years,No,0,4,1,rural
2020,Trinity,10 - 14 years,Unknown,0,4,2,rural
2020,Trinity,10 - 14 years,Yes,0,4,3,rural
2020,Trinity,15 - 19 years,No,6,5,1,rural
2020,Trinity,15 - 19 years,Unknown,0,5,2,rural
2020,Trinity,15 - 19 years,Yes,0,5,3,rural
2020,Trinity,20 - 24 years,No,6,6,1,rural
2020,Trinity,20 - 24 years,Unknown,0,6,2,rural
2020,Trinity,20 - 24 years,Yes,0,6,3,rural
2020,Trinity,25 - 29 years,No,6,7,1,rural
2020,Trinity,25 - 29 years,Unknown,0,7,2,rural
2020,Trinity,25 - 29 years,Yes,0,7,3,rural
2020,Trinity,30 - 34 years,No,6,8,1,rural
2020,Trinity,30 - 34 years,Unknown,0,8,2,rural
2020,Trinity,30 - 34 years,Yes,0,8,3,rural
2020,Trinity,35 - 39 years,No,6,9,1,rural
2020,Trinity,35 - 39 years,Unknown,0,9,2,rural
2020,Trinity,35 - 39 years,Yes,0,9,3,rural
2020,Trinity,40 - 44 years,No,6,10,1,rural
2020,Trinity,40 - 44 years,Unknown,0,10,2,rural
2020,Trinity,40 - 44 years,Yes,0,10,3,rural
2020,Trinity,45 - 49 years,No,6,11,1,rural
2020,Trinity,45 - 49 years,Unknown,0,11,2,rural
2020,Trinity,45 - 49 years,Yes,0,11,3,rural
2020,Trinity,50 - 54 years,No,6,12,1,rural
2020,Trinity,50 - 54 years,Unknown,0,12,2,rural
2020,Trinity,50 - 54 years,Yes,0,12,3,rural
2020,Trinity,55 - 59 years,No,14,13,1,rural
2020,Trinity,55 - 59 years,Unknown,0,13,2,rural
2020,Trinity,55 - 59 years,Yes,0,13,3,rural
2020,Trinity,60 - 64 years,No,6,14,1,rural
2020,Trinity,60 - 64 years,Unknown,6,14,2,rural
2020,Trinity,60 - 64 years,Yes,6,14,3,rural
2020,Trinity,65 - 69 years,No,15,15,1,rural
2020,Trinity,65 - 69 years,Unknown,6,15,2,rural
2020,Trinity,65 - 69 years,Yes,6,15,3,rural
2020,Trinity,70 - 74 years,No,14,16,1,rural
2020,Trinity,70 - 74 years,Unknown,0,16,2,rural
2020,Trinity,70 - 74 years,Yes,6,16,3,rural
2020,Trinity,75 - 79 years,No,14,17,1,rural
2020,Trinity,75 - 79 years,Unknown,6,17,2,rural
2020,Trinity,75 - 79 years,Yes,6,17,3,rural
2020,Trinity,80 - 84 years,No,14,18,1,rural
2020,Trinity,80 - 84 years,Unknown,6,18,2,rural
2020,Trinity,80 - 84 years,Yes,6,18,3,rural
2020,Trinity,85 - 89 years,No,6,19,1,rural
2020,Trinity,85 - 89 years,Unknown,0,19,2,rural
2020,Trinity,85 - 89 years,Yes,6,19,3,rural
2020,Trinity,90 - 94 years,No,6,20,1,rural
2020,Trinity,90 - 94 years,Unknown,0,20,2,rural
2020,Trinity,90 - 94 years,Yes,6,20,3,rural
2020,Trinity,95 - 99 years,No,6,21,1,rural
2020,Trinity,95 - 99 years,Unknown,0,21,2,rural
2020,Trinity,95 - 99 years,Yes,6,21,3,rural
2020,Trinity,100 years and over,No,6,22,1,rural
2020,Trinity,100 years and over,Unknown,0,22,2,rural
2020,Trinity,100 years and over,Yes,0,22,3,rural
2020,Tulare,Less than 1 year,No,39,1,1,suburban
2020,Tulare,Less than 1 year,Unknown,0,1,2,suburban
2020,Tulare,Less than 1 year,Yes,0,1,3,suburban
2020,Tulare,1 - 4 years,No,6,2,1,suburban
2020,Tulare,1 - 4 years,Unknown,0,2,2,suburban
2020,Tulare,1 - 4 years,Yes,0,2,3,suburban
2020,Tulare,5 - 9 years,No,6,3,1,suburban
2020,Tulare,5 - 9 years,Unknown,0,3,2,suburban
2020,Tulare,5 - 9 years,Yes,0,3,3,suburban
2020,Tulare,10 - 14 years,No,6,4,1,suburban
2020,Tulare,10 - 14 years,Unknown,0,4,2,suburban
2020,Tulare,10 - 14 years,Yes,0,4,3,suburban
2020,Tulare,15 - 19 years,No,23,5,1,suburban
2020,Tulare,15 - 19 years,Unknown,0,5,2,suburban
2020,Tulare,15 - 19 years,Yes,0,5,3,suburban
2020,Tulare,20 - 24 years,No,30,6,1,suburban
2020,Tulare,20 - 24 years,Unknown,0,6,2,suburban
2020,Tulare,20 - 24 years,Yes,6,6,3,suburban
2020,Tulare,25 - 29 years,No,46,7,1,suburban
2020,Tulare,25 - 29 years,Unknown,0,7,2,suburban
2020,Tulare,25 - 29 years,Yes,0,7,3,suburban
2020,Tulare,30 - 34 years,No,56,8,1,suburban
2020,Tulare,30 - 34 years,Unknown,0,8,2,suburban
2020,Tulare,30 - 34 years,Yes,6,8,3,suburban
2020,Tulare,35 - 39 years,No,56,9,1,suburban
2020,Tulare,35 - 39 years,Unknown,6,9,2,suburban
2020,Tulare,35 - 39 years,Yes,6,9,3,suburban
2020,Tulare,40 - 44 years,No,87,10,1,suburban
2020,Tulare,40 - 44 years,Unknown,0,10,2,suburban
2020,Tulare,40 - 44 years,Yes,6,10,3,suburban
2020,Tulare,45 - 49 years,No,81,11,1,suburban
2020,Tulare,45 - 49 years,Unknown,6,11,2,suburban
2020,Tulare,45 - 49 years,Yes,6,11,3,suburban
2020,Tulare,50 - 54 years,No,150,12,1,suburban
2020,Tulare,50 - 54 years,Unknown,6,12,2,suburban
2020,Tulare,50 - 54 years,Yes,6,12,3,suburban
2020,Tulare,55 - 59 years,No,225,13,1,suburban
2020,Tulare,55 - 59 years,Unknown,6,13,2,suburban
2020,Tulare,55 - 59 years,Yes,6,13,3,suburban
2020,Tulare,60 - 64 years,No,303,14,1,suburban
2020,Tulare,60 - 64 years,Unknown,6,14,2,suburban
2020,Tulare,60 - 64 years,Yes,20,14,3,suburban
2020,Tulare,65 - 69 years,No,338,15,1,suburban
2020,Tulare,65 - 69 years,Unknown,6,15,2,suburban
