Year_of_Death,County_of_Residence,Age,Education_level,Total_Deaths_Education,age_cat,education_cat,Description
2019,Kern,Less than 1 year,Less than High School,89,1,4,suburban
2019,Kern,Less than 1 year,High School Graduate or GED Completed,0,1,3,suburban
2019,Kern,Less than 1 year,"Some College Credit, No 4-Year Degree",0,1,5,suburban
2019,Kern,Less than 1 year,Bachelor's Degree,0,1,1,suburban
2019,Kern,Less than 1 year,Graduate Degree,0,1,2,suburban
2019,Kern,Less than 1 year,Unknown,0,1,6,suburban
2019,Kern,1 - 4 years,Less than High School,14,2,4,suburban
2019,Kern,1 - 4 years,High School Graduate or GED Completed,0,2,3,suburban
2019,Kern,1 - 4 years,"Some College Credit, No 4-Year Degree",0,2,5,suburban
2019,Kern,1 - 4 years,Bachelor's Degree,0,2,1,suburban
2019,Kern,1 - 4 years,Graduate Degree,0,2,2,suburban
2019,Kern,1 - 4 years,Unknown,0,2,6,suburban
2019,Kern,5 - 9 years,Less than High School,10,3,4,suburban
2019,Kern,5 - 9 years,High School Graduate or GED Completed,0,3,3,suburban
2019,Kern,5 - 9 years,"Some College Credit, No 4-Year Degree",0,3,5,suburban
2019,Kern,5 - 9 years,Bachelor's Degree,0,3,1,suburban
2019,Kern,5 - 9 years,Graduate Degree,0,3,2,suburban
2019,Kern,5 - 9 years,Unknown,10,3,6,suburban
2019,Kern,10 - 14 years,Less than High School,10,4,4,suburban
2019,Kern,10 - 14 years,High School Graduate or GED Completed,0,4,3,suburban
2019,Kern,10 - 14 years,"Some College Credit, No 4-Year Degree",0,4,5,suburban
2019,Kern,10 - 14 years,Bachelor's Degree,0,4,1,suburban
2019,Kern,10 - 14 years,Graduate Degree,0,4,2,suburban
2019,Kern,10 - 14 years,Unknown,0,4,6,suburban
2019,Kern,15 - 19 years,Less than High School,15,5,4,suburban
2019,Kern,15 - 19 years,High School Graduate or GED Completed,15,5,3,suburban
2019,Kern,15 - 19 years,"Some College Credit, No 4-Year Degree",10,5,5,suburban
2019,Kern,15 - 19 years,Bachelor's Degree,0,5,1,suburban
2019,Kern,15 - 19 years,Graduate Degree,0,5,2,suburban
2019,Kern,15 - 19 years,Unknown,0,5,6,suburban
2019,Kern,20 - 24 years,Less than High School,17,6,4,suburban
2019,Kern,20 - 24 years,High School Graduate or GED Completed,36,6,3,suburban
2019,Kern,20 - 24 years,"Some College Credit, No 4-Year Degree",13,6,5,suburban
2019,Kern,20 - 24 years,Bachelor's Degree,10,6,1,suburban
2019,Kern,20 - 24 years,Graduate Degree,10,6,2,suburban
2019,Kern,20 - 24 years,Unknown,10,6,6,suburban
2019,Kern,25 - 29 years,Less than High School,24,7,4,suburban
2019,Kern,25 - 29 years,High School Graduate or GED Completed,53,7,3,suburban
2019,Kern,25 - 29 years,"Some College Credit, No 4-Year Degree",23,7,5,suburban
2019,Kern,25 - 29 years,Bachelor's Degree,10,7,1,suburban
2019,Kern,25 - 29 years,Graduate Degree,0,7,2,suburban
2019,Kern,25 - 29 years,Unknown,10,7,6,suburban
2019,Kern,30 - 34 years,Less than High School,26,8,4,suburban
2019,Kern,30 - 34 years,High School Graduate or GED Completed,41,8,3,suburban
2019,Kern,30 - 34 years,"Some College Credit, No 4-Year Degree",29,8,5,suburban
2019,Kern,30 - 34 years,Bachelor's Degree,10,8,1,suburban
2019,Kern,30 - 34 years,Graduate Degree,10,8,2,suburban
2019,Kern,30 - 34 years,Unknown,10,8,6,suburban
2019,Kern,35 - 39 years,Less than High School,39,9,4,suburban
2019,Kern,35 - 39 years,High School Graduate or GED Completed,49,9,3,suburban
2019,Kern,35 - 39 years,"Some College Credit, No 4-Year Degree",29,9,5,suburban
2019,Kern,35 - 39 years,Bachelor's Degree,10,9,1,suburban
2019,Kern,35 - 39 years,Graduate Degree,10,9,2,suburban
2019,Kern,35 - 39 years,Unknown,10,9,6,suburban
2019,Kern,40 - 44 years,Less than High School,42,10,4,suburban
2019,Kern,40 - 44 years,High School Graduate or GED Completed,52,10,3,suburban
2019,Kern,40 - 44 years,"Some College Credit, No 4-Year Degree",28,10,5,suburban
2019,Kern,40 - 44 years,Bachelor's Degree,13,10,1,suburban
2019,Kern,40 - 44 years,Graduate Degree,10,10,2,suburban
2019,Kern,40 - 44 years,Unknown,10,10,6,suburban
2019,Kern,45 - 49 years,Less than High School,65,11,4,suburban
2019,Kern,45 - 49 years,High School Graduate or GED Completed,80,11,3,suburban
2019,Kern,45 - 49 years,"Some College Credit, No 4-Year Degree",34,11,5,suburban
2019,Kern,45 - 49 years,Bachelor's Degree,10,11,1,suburban
2019,Kern,45 - 49 years,Graduate Degree,10,11,2,suburban
2019,Kern,45 - 49 years,Unknown,11,11,6,suburban
2019,Kern,50 - 54 years,Less than High School,81,12,4,suburban
2019,Kern,50 - 54 years,High School Graduate or GED Completed,110,12,3,suburban
2019,Kern,50 - 54 years,"Some College Credit, No 4-Year Degree",51,12,5,suburban
2019,Kern,50 - 54 years,Bachelor's Degree,12,12,1,suburban
2019,Kern,50 - 54 years,Graduate Degree,10,12,2,suburban
2019,Kern,50 - 54 years,Unknown,10,12,6,suburban
2019,Kern,55 - 59 years,Less than High School,129,13,4,suburban
2019,Kern,55 - 59 years,High School Graduate or GED Completed,154,13,3,suburban
2019,Kern,55 - 59 years,"Some College Credit, No 4-Year Degree",85,13,5,suburban
2019,Kern,55 - 59 years,Bachelor's Degree,22,13,1,suburban
2019,Kern,55 - 59 years,Graduate Degree,18,13,2,suburban
2019,Kern,55 - 59 years,Unknown,31,13,6,suburban
2019,Kern,60 - 64 years,Less than High School,124,14,4,suburban
2019,Kern,60 - 64 years,High School Graduate or GED Completed,240,14,3,suburban
2019,Kern,60 - 64 years,"Some College Credit, No 4-Year Degree",133,14,5,suburban
2019,Kern,60 - 64 years,Bachelor's Degree,25,14,1,suburban
2019,Kern,60 - 64 years,Graduate Degree,12,14,2,suburban
2019,Kern,60 - 64 years,Unknown,33,14,6,suburban
2019,Kern,65 - 69 years,Less than High School,141,15,4,suburban
2019,Kern,65 - 69 years,High School Graduate or GED Completed,262,15,3,suburban
2019,Kern,65 - 69 years,"Some College Credit, No 4-Year Degree",182,15,5,suburban
2019,Kern,65 - 69 years,Bachelor's Degree,32,15,1,suburban
2019,Kern,65 - 69 years,Graduate Degree,23,15,2,suburban
2019,Kern,65 - 69 years,Unknown,35,15,6,suburban
2019,Kern,70 - 74 years,Less than High School,155,16,4,suburban
2019,Kern,70 - 74 years,High School Graduate or GED Completed,233,16,3,suburban
2019,Kern,70 - 74 years,"Some College Credit, No 4-Year Degree",154,16,5,suburban
2019,Kern,70 - 74 years,Bachelor's Degree,49,16,1,suburban
2019,Kern,70 - 74 years,Graduate Degree,31,16,2,suburban
2019,Kern,70 - 74 years,Unknown,29,16,6,suburban
2019,Kern,75 - 79 years,Less than High School,181,17,4,suburban
2019,Kern,75 - 79 years,High School Graduate or GED Completed,274,17,3,suburban
2019,Kern,75 - 79 years,"Some College Credit, No 4-Year Degree",143,17,5,suburban
2019,Kern,75 - 79 years,Bachelor's Degree,50,17,1,suburban
2019,Kern,75 - 79 years,Graduate Degree,35,17,2,suburban
2019,Kern,75 - 79 years,Unknown,20,17,6,suburban
2019,Kern,80 - 84 years,Less than High School,198,18,4,suburban
2019,Kern,80 - 84 years,High School Graduate or GED Completed,260,18,3,suburban
2019,Kern,80 - 84 years,"Some College Credit, No 4-Year Degree",153,18,5,suburban
2019,Kern,80 - 84 years,Bachelor's Degree,57,18,1,suburban
2019,Kern,80 - 84 years,Graduate Degree,36,18,2,suburban
2019,Kern,80 - 84 years,Unknown,11,18,6,suburban
2019,Kern,85 - 89 years,Less than High School,188,19,4,suburban
2019,Kern,85 - 89 years,High School Graduate or GED Completed,235,19,3,suburban
2019,Kern,85 - 89 years,"Some College Credit, No 4-Year Degree",123,19,5,suburban
2019,Kern,85 - 89 years,Bachelor's Degree,52,19,1,suburban
2019,Kern,85 - 89 years,Graduate Degree,33,19,2,suburban
2019,Kern,85 - 89 years,Unknown,18,19,6,suburban
2019,Kern,90 - 94 years,Less than High School,157,20,4,suburban
2019,Kern,90 - 94 years,High School Graduate or GED Completed,198,20,3,suburban
2019,Kern,90 - 94 years,"Some College Credit, No 4-Year Degree",80,20,5,suburban
2019,Kern,90 - 94 years,Bachelor's Degree,49,20,1,suburban
2019,Kern,90 - 94 years,Graduate Degree,17,20,2,suburban
2019,Kern,90 - 94 years,Unknown,10,20,6,suburban
2019,Kern,95 - 99 years,Less than High School,66,21,4,suburban
2019,Kern,95 - 99 years,High School Graduate or GED Completed,87,21,3,suburban
2019,Kern,95 - 99 years,"Some College Credit, No 4-Year Degree",34,21,5,suburban
2019,Kern,95 - 99 years,Bachelor's Degree,23,21,1,suburban
2019,Kern,95 - 99 years,Graduate Degree,10,21,2,suburban
2019,Kern,95 - 99 years,Unknown,10,21,6,suburban
2019,Kern,100 years and over,Less than High School,19,22,4,suburban
2019,Kern,100 years and over,High School Graduate or GED Completed,10,22,3,suburban
2019,Kern,100 years and over,"Some College Credit, No 4-Year Degree",10,22,5,suburban
2019,Kern,100 years and over,Bachelor's Degree,10,22,1,suburban
2019,Kern,100 years and over,Graduate Degree,10,22,2,suburban
2019,Kern,100 years and over,Unknown,10,22,6,suburban
2019,Kings,Less than 1 year,Less than High School,10,1,4,rural
2019,Kings,Less than 1 year,High School Graduate or GED Completed,0,1,3,rural
2019,Kings,Less than 1 year,"Some College Credit, No 4-Year Degree",0,1,5,rural
2019,Kings,Less than 1 year,Bachelor's Degree,0,1,1,rural
2019,Kings,Less than 1 year,Graduate Degree,0,1,2,rural
2019,Kings,Less than 1 year,Unknown,0,1,6,rural
2019,Kings,1 - 4 years,Less than High School,10,2,4,rural
2019,Kings,1 - 4 years,High School Graduate or GED Completed,0,2,3,rural
2019,Kings,1 - 4 years,"Some College Credit, No 4-Year Degree",0,2,5,rural
2019,Kings,1 - 4 years,Bachelor's Degree,0,2,1,rural
2019,Kings,1 - 4 years,Graduate Degree,0,2,2,rural
2019,Kings,1 - 4 years,Unknown,0,2,6,rural
2019,Kings,5 - 9 years,Less than High School,10,3,4,rural
2019,Kings,5 - 9 years,High School Graduate or GED Completed,0,3,3,rural
2019,Kings,5 - 9 years,"Some College Credit, No 4-Year Degree",0,3,5,rural
2019,Kings,5 - 9 years,Bachelor's Degree,0,3,1,rural
2019,Kings,5 - 9 years,Graduate Degree,0,3,2,rural
2019,Kings,5 - 9 years,Unknown,0,3,6,rural
2019,Kings,10 - 14 years,Less than High School,10,4,4,rural
2019,Kings,10 - 14 years,High School Graduate or GED Completed,0,4,3,rural
2019,Kings,10 - 14 years,"Some College Credit, No 4-Year Degree",0,4,5,rural
2019,Kings,10 - 14 years,Bachelor's Degree,0,4,1,rural
2019,Kings,10 - 14 years,Graduate Degree,0,4,2,rural
2019,Kings,10 - 14 years,Unknown,0,4,6,rural
2019,Kings,15 - 19 years,"Some College Credit, No 4-Year Degree",0,5,5,rural
2019,Kings,15 - 19 years,Bachelor's Degree,0,5,1,rural
2019,Kings,15 - 19 years,Graduate Degree,0,5,2,rural
2019,Kings,15 - 19 years,Unknown,0,5,6,rural
2019,Kings,15 - 19 years,Less than High School,10,5,4,rural
2019,Kings,15 - 19 years,High School Graduate or GED Completed,10,5,3,rural
2019,Kings,20 - 24 years,Less than High School,10,6,4,rural
2019,Kings,20 - 24 years,High School Graduate or GED Completed,10,6,3,rural
2019,Kings,20 - 24 years,"Some College Credit, No 4-Year Degree",10,6,5,rural
2019,Kings,20 - 24 years,Bachelor's Degree,0,6,1,rural
2019,Kings,20 - 24 years,Graduate Degree,0,6,2,rural
2019,Kings,20 - 24 years,Unknown,0,6,6,rural
2019,Kings,25 - 29 years,High School Graduate or GED Completed,10,7,3,rural
2019,Kings,25 - 29 years,"Some College Credit, No 4-Year Degree",10,7,5,rural
2019,Kings,25 - 29 years,Bachelor's Degree,0,7,1,rural
2019,Kings,25 - 29 years,Graduate Degree,0,7,2,rural
2019,Kings,25 - 29 years,Unknown,0,7,6,rural
2019,Kings,25 - 29 years,Less than High School,10,7,4,rural
2019,Kings,30 - 34 years,Less than High School,10,8,4,rural
2019,Kings,30 - 34 years,High School Graduate or GED Completed,10,8,3,rural
2019,Kings,30 - 34 years,"Some College Credit, No 4-Year Degree",10,8,5,rural
2019,Kings,30 - 34 years,Bachelor's Degree,10,8,1,rural
2019,Kings,30 - 34 years,Graduate Degree,0,8,2,rural
2019,Kings,30 - 34 years,Unknown,0,8,6,rural
2019,Kings,35 - 39 years,Less than High School,10,9,4,rural
2019,Kings,35 - 39 years,High School Graduate or GED Completed,10,9,3,rural
2019,Kings,35 - 39 years,"Some College Credit, No 4-Year Degree",10,9,5,rural
2019,Kings,35 - 39 years,Bachelor's Degree,10,9,1,rural
2019,Kings,35 - 39 years,Graduate Degree,0,9,2,rural
2019,Kings,35 - 39 years,Unknown,10,9,6,rural
2019,Kings,40 - 44 years,Less than High School,10,10,4,rural
2019,Kings,40 - 44 years,High School Graduate or GED Completed,10,10,3,rural
2019,Kings,40 - 44 years,"Some College Credit, No 4-Year Degree",10,10,5,rural
2019,Kings,40 - 44 years,Bachelor's Degree,10,10,1,rural
2019,Kings,40 - 44 years,Graduate Degree,0,10,2,rural
2019,Kings,40 - 44 years,Unknown,0,10,6,rural
2019,Kings,45 - 49 years,Less than High School,10,11,4,rural
2019,Kings,45 - 49 years,High School Graduate or GED Completed,10,11,3,rural
2019,Kings,45 - 49 years,"Some College Credit, No 4-Year Degree",15,11,5,rural
2019,Kings,45 - 49 years,Bachelor's Degree,0,11,1,rural
2019,Kings,45 - 49 years,Graduate Degree,0,11,2,rural
2019,Kings,45 - 49 years,Unknown,0,11,6,rural
2019,Kings,50 - 54 years,Less than High School,10,12,4,rural
2019,Kings,50 - 54 years,High School Graduate or GED Completed,18,12,3,rural
2019,Kings,50 - 54 years,"Some College Credit, No 4-Year Degree",10,12,5,rural
2019,Kings,50 - 54 years,Bachelor's Degree,10,12,1,rural
2019,Kings,50 - 54 years,Graduate Degree,10,12,2,rural
2019,Kings,50 - 54 years,Unknown,10,12,6,rural
2019,Kings,55 - 59 years,Less than High School,19,13,4,rural
2019,Kings,55 - 59 years,High School Graduate or GED Completed,29,13,3,rural
2019,Kings,55 - 59 years,"Some College Credit, No 4-Year Degree",15,13,5,rural
2019,Kings,55 - 59 years,Bachelor's Degree,10,13,1,rural
2019,Kings,55 - 59 years,Graduate Degree,10,13,2,rural
2019,Kings,55 - 59 years,Unknown,10,13,6,rural
2019,Kings,60 - 64 years,Less than High School,29,14,4,rural
2019,Kings,60 - 64 years,High School Graduate or GED Completed,25,14,3,rural
2019,Kings,60 - 64 years,"Some College Credit, No 4-Year Degree",20,14,5,rural
2019,Kings,60 - 64 years,Bachelor's Degree,10,14,1,rural
2019,Kings,60 - 64 years,Graduate Degree,10,14,2,rural
2019,Kings,60 - 64 years,Unknown,0,14,6,rural
2019,Kings,65 - 69 years,Less than High School,20,15,4,rural
2019,Kings,65 - 69 years,High School Graduate or GED Completed,36,15,3,rural
2019,Kings,65 - 69 years,"Some College Credit, No 4-Year Degree",26,15,5,rural
2019,Kings,65 - 69 years,Bachelor's Degree,10,15,1,rural
2019,Kings,65 - 69 years,Graduate Degree,10,15,2,rural
2019,Kings,65 - 69 years,Unknown,10,15,6,rural
2019,Kings,70 - 74 years,Less than High School,22,16,4,rural
2019,Kings,70 - 74 years,High School Graduate or GED Completed,28,16,3,rural
2019,Kings,70 - 74 years,"Some College Credit, No 4-Year Degree",26,16,5,rural
2019,Kings,70 - 74 years,Bachelor's Degree,10,16,1,rural
2019,Kings,70 - 74 years,Graduate Degree,10,16,2,rural
2019,Kings,70 - 74 years,Unknown,0,16,6,rural
2019,Kings,75 - 79 years,Less than High School,31,17,4,rural
2019,Kings,75 - 79 years,High School Graduate or GED Completed,33,17,3,rural
2019,Kings,75 - 79 years,"Some College Credit, No 4-Year Degree",25,17,5,rural
2019,Kings,75 - 79 years,Bachelor's Degree,10,17,1,rural
2019,Kings,75 - 79 years,Graduate Degree,10,17,2,rural
2019,Kings,75 - 79 years,Unknown,0,17,6,rural
2019,Kings,80 - 84 years,Less than High School,37,18,4,rural
2019,Kings,80 - 84 years,High School Graduate or GED Completed,37,18,3,rural
2019,Kings,80 - 84 years,"Some College Credit, No 4-Year Degree",24,18,5,rural
2019,Kings,80 - 84 years,Bachelor's Degree,11,18,1,rural
2019,Kings,80 - 84 years,Graduate Degree,10,18,2,rural
2019,Kings,80 - 84 years,Unknown,0,18,6,rural
2019,Kings,85 - 89 years,Less than High School,31,19,4,rural
2019,Kings,85 - 89 years,High School Graduate or GED Completed,25,19,3,rural
2019,Kings,85 - 89 years,"Some College Credit, No 4-Year Degree",18,19,5,rural
2019,Kings,85 - 89 years,Bachelor's Degree,17,19,1,rural
2019,Kings,85 - 89 years,Graduate Degree,10,19,2,rural
2019,Kings,85 - 89 years,Unknown,10,19,6,rural
2019,Kings,90 - 94 years,Less than High School,29,20,4,rural
2019,Kings,90 - 94 years,High School Graduate or GED Completed,17,20,3,rural
2019,Kings,90 - 94 years,"Some College Credit, No 4-Year Degree",10,20,5,rural
2019,Kings,90 - 94 years,Bachelor's Degree,10,20,1,rural
2019,Kings,90 - 94 years,Graduate Degree,10,20,2,rural
2019,Kings,90 - 94 years,Unknown,10,20,6,rural
2019,Kings,95 - 99 years,Less than High School,18,21,4,rural
2019,Kings,95 - 99 years,High School Graduate or GED Completed,10,21,3,rural
2019,Kings,95 - 99 years,"Some College Credit, No 4-Year Degree",10,21,5,rural
2019,Kings,95 - 99 years,Bachelor's Degree,0,21,1,rural
2019,Kings,95 - 99 years,Graduate Degree,10,21,2,rural
2019,Kings,95 - 99 years,Unknown,10,21,6,rural
2019,Kings,100 years and over,Less than High School,10,22,4,rural
2019,Kings,100 years and over,High School Graduate or GED Completed,10,22,3,rural
2019,Kings,100 years and over,"Some College Credit, No 4-Year Degree",10,22,5,rural
2019,Kings,100 years and over,Bachelor's Degree,10,22,1,rural
2019,Kings,100 years and over,Graduate Degree,0,22,2,rural
2019,Kings,100 years and over,Unknown,0,22,6,rural
2019,Lake,Less than 1 year,Less than High School,10,1,4,rural
2019,Lake,Less than 1 year,High School Graduate or GED Completed,0,1,3,rural
2019,Lake,Less than 1 year,"Some College Credit, No 4-Year Degree",0,1,5,rural
2019,Lake,Less than 1 year,Bachelor's Degree,0,1,1,rural
2019,Lake,Less than 1 year,Graduate Degree,0,1,2,rural
2019,Lake,Less than 1 year,Unknown,0,1,6,rural
2019,Lake,1 - 4 years,Less than High School,0,2,4,rural
2019,Lake,1 - 4 years,High School Graduate or GED Completed,0,2,3,rural
2019,Lake,1 - 4 years,"Some College Credit, No 4-Year Degree",0,2,5,rural
2019,Lake,1 - 4 years,Bachelor's Degree,0,2,1,rural
2019,Lake,1 - 4 years,Graduate Degree,0,2,2,rural
2019,Lake,1 - 4 years,Unknown,0,2,6,rural
2019,Lake,5 - 9 years,Less than High School,0,3,4,rural
2019,Lake,5 - 9 years,High School Graduate or GED Completed,0,3,3,rural
2019,Lake,5 - 9 years,"Some College Credit, No 4-Year Degree",0,3,5,rural
2019,Lake,5 - 9 years,Bachelor's Degree,0,3,1,rural
2019,Lake,5 - 9 years,Graduate Degree,0,3,2,rural
2019,Lake,5 - 9 years,Unknown,0,3,6,rural
2019,Lake,10 - 14 years,Less than High School,10,4,4,rural
2019,Lake,10 - 14 years,High School Graduate or GED Completed,0,4,3,rural
2019,Lake,10 - 14 years,"Some College Credit, No 4-Year Degree",0,4,5,rural
2019,Lake,10 - 14 years,Bachelor's Degree,0,4,1,rural
2019,Lake,10 - 14 years,Graduate Degree,0,4,2,rural
2019,Lake,10 - 14 years,Unknown,0,4,6,rural
2019,Lake,15 - 19 years,Less than High School,10,5,4,rural
2019,Lake,15 - 19 years,High School Graduate or GED Completed,10,5,3,rural
2019,Lake,15 - 19 years,"Some College Credit, No 4-Year Degree",0,5,5,rural
2019,Lake,15 - 19 years,Bachelor's Degree,0,5,1,rural
2019,Lake,15 - 19 years,Graduate Degree,0,5,2,rural
2019,Lake,15 - 19 years,Unknown,0,5,6,rural
2019,Lake,20 - 24 years,Less than High School,10,6,4,rural
2019,Lake,20 - 24 years,High School Graduate or GED Completed,10,6,3,rural
2019,Lake,20 - 24 years,"Some College Credit, No 4-Year Degree",0,6,5,rural
2019,Lake,20 - 24 years,Bachelor's Degree,10,6,1,rural
2019,Lake,20 - 24 years,Graduate Degree,0,6,2,rural
2019,Lake,20 - 24 years,Unknown,0,6,6,rural
2019,Lake,25 - 29 years,Less than High School,10,7,4,rural
2019,Lake,25 - 29 years,High School Graduate or GED Completed,10,7,3,rural
2019,Lake,25 - 29 years,"Some College Credit, No 4-Year Degree",0,7,5,rural
2019,Lake,25 - 29 years,Bachelor's Degree,0,7,1,rural
2019,Lake,25 - 29 years,Graduate Degree,0,7,2,rural
2019,Lake,25 - 29 years,Unknown,0,7,6,rural
2019,Lake,30 - 34 years,Less than High School,0,8,4,rural
2019,Lake,30 - 34 years,High School Graduate or GED Completed,10,8,3,rural
2019,Lake,30 - 34 years,"Some College Credit, No 4-Year Degree",10,8,5,rural
2019,Lake,30 - 34 years,Bachelor's Degree,0,8,1,rural
2019,Lake,30 - 34 years,Graduate Degree,0,8,2,rural
2019,Lake,30 - 34 years,Unknown,0,8,6,rural
2019,Lake,35 - 39 years,Less than High School,10,9,4,rural
2019,Lake,35 - 39 years,High School Graduate or GED Completed,10,9,3,rural
