Year_of_Death,County_of_Residence,Age,Veteran_Status,Total_Deaths_veteran
2018,Sutter,35 - 39 years,No,6
2018,Sutter,35 - 39 years,Unknown,0
2018,Sutter,35 - 39 years,Yes,0
2018,Sutter,40 - 44 years,No,6
2018,Sutter,40 - 44 years,Unknown,0
2018,Sutter,40 - 44 years,Yes,0
2018,Sutter,45 - 49 years,No,21
2018,Sutter,45 - 49 years,Unknown,0
2018,Sutter,45 - 49 years,Yes,6
2018,Sutter,50 - 54 years,No,28
2018,Sutter,50 - 54 years,Unknown,0
2018,Sutter,50 - 54 years,Yes,6
2018,Sutter,55 - 59 years,No,54
2018,Sutter,55 - 59 years,Unknown,0
2018,Sutter,55 - 59 years,Yes,6
2018,Sutter,60 - 64 years,No,56
2018,Sutter,60 - 64 years,Unknown,0
2018,Sutter,60 - 64 years,Yes,6
2018,Sutter,65 - 69 years,No,55
2018,Sutter,65 - 69 years,Unknown,0
2018,Sutter,65 - 69 years,Yes,18
2018,Sutter,70 - 74 years,No,55
2018,Sutter,70 - 74 years,Unknown,0
2018,Sutter,70 - 74 years,Yes,26
2018,Sutter,75 - 79 years,No,59
2018,Sutter,75 - 79 years,Unknown,0
2018,Sutter,75 - 79 years,Yes,19
2018,Sutter,80 - 84 years,No,91
2018,Sutter,80 - 84 years,Unknown,0
2018,Sutter,80 - 84 years,Yes,39
2018,Sutter,85 - 89 years,No,74
2018,Sutter,85 - 89 years,Unknown,0
2018,Sutter,85 - 89 years,Yes,45
2018,Sutter,90 - 94 years,No,64
2018,Sutter,90 - 94 years,Unknown,0
2018,Sutter,90 - 94 years,Yes,32
2018,Sutter,95 - 99 years,No,22
2018,Sutter,95 - 99 years,Unknown,0
2018,Sutter,95 - 99 years,Yes,6
2018,Sutter,100 years and over,No,6
2018,Sutter,100 years and over,Unknown,0
2018,Sutter,100 years and over,Yes,6
2018,Tehama,Less than 1 year,No,6
2018,Tehama,Less than 1 year,Unknown,0
2018,Tehama,Less than 1 year,Yes,0
2018,Tehama,1 - 4 years,No,6
2018,Tehama,1 - 4 years,Unknown,0
2018,Tehama,1 - 4 years,Yes,0
2018,Tehama,5 - 9 years,No,6
2018,Tehama,5 - 9 years,Unknown,6
2018,Tehama,5 - 9 years,Yes,0
2018,Tehama,10 - 14 years,No,6
2018,Tehama,10 - 14 years,Unknown,0
2018,Tehama,10 - 14 years,Yes,0
2018,Tehama,15 - 19 years,No,6
2018,Tehama,15 - 19 years,Unknown,0
2018,Tehama,15 - 19 years,Yes,0
2018,Tehama,20 - 24 years,No,6
2018,Tehama,20 - 24 years,Unknown,0
2018,Tehama,20 - 24 years,Yes,0
2018,Tehama,25 - 29 years,No,6
2018,Tehama,25 - 29 years,Unknown,0
2018,Tehama,25 - 29 years,Yes,0
2018,Tehama,30 - 34 years,No,13
2018,Tehama,30 - 34 years,Unknown,0
2018,Tehama,30 - 34 years,Yes,0
2018,Tehama,35 - 39 years,No,11
2018,Tehama,35 - 39 years,Unknown,0
2018,Tehama,35 - 39 years,Yes,6
2018,Tehama,40 - 44 years,No,11
2018,Tehama,40 - 44 years,Unknown,0
2018,Tehama,40 - 44 years,Yes,0
2018,Tehama,45 - 49 years,No,15
2018,Tehama,45 - 49 years,Unknown,0
2018,Tehama,45 - 49 years,Yes,0
2018,Tehama,50 - 54 years,No,20
2018,Tehama,50 - 54 years,Unknown,6
2018,Tehama,50 - 54 years,Yes,6
2018,Tehama,55 - 59 years,No,38
2018,Tehama,55 - 59 years,Unknown,0
2018,Tehama,55 - 59 years,Yes,6
2018,Tehama,60 - 64 years,No,42
2018,Tehama,60 - 64 years,Unknown,6
2018,Tehama,60 - 64 years,Yes,6
2018,Tehama,65 - 69 years,No,65
2018,Tehama,65 - 69 years,Unknown,6
2018,Tehama,65 - 69 years,Yes,14
2018,Tehama,70 - 74 years,No,59
2018,Tehama,70 - 74 years,Unknown,6
2018,Tehama,70 - 74 years,Yes,27
2018,Tehama,75 - 79 years,No,69
2018,Tehama,75 - 79 years,Unknown,6
2018,Tehama,75 - 79 years,Yes,19
2018,Tehama,80 - 84 years,No,59
2018,Tehama,80 - 84 years,Unknown,6
2018,Tehama,80 - 84 years,Yes,38
2018,Tehama,85 - 89 years,No,56
2018,Tehama,85 - 89 years,Unknown,0
2018,Tehama,85 - 89 years,Yes,39
2018,Tehama,90 - 94 years,No,50
2018,Tehama,90 - 94 years,Unknown,0
2018,Tehama,90 - 94 years,Yes,38
2018,Tehama,95 - 99 years,No,16
2018,Tehama,95 - 99 years,Unknown,0
2018,Tehama,95 - 99 years,Yes,6
2018,Tehama,100 years and over,No,6
2018,Tehama,100 years and over,Unknown,0
2018,Tehama,100 years and over,Yes,6
2018,Trinity,Less than 1 year,No,0
2018,Trinity,Less than 1 year,Unknown,0
2018,Trinity,Less than 1 year,Yes,0
2018,Trinity,1 - 4 years,No,0
2018,Trinity,1 - 4 years,Unknown,0
2018,Trinity,1 - 4 years,Yes,0
2018,Trinity,5 - 9 years,No,0
2018,Trinity,5 - 9 years,Unknown,0
2018,Trinity,5 - 9 years,Yes,0
2018,Trinity,10 - 14 years,No,6
2018,Trinity,10 - 14 years,Unknown,0
2018,Trinity,10 - 14 years,Yes,0
2018,Trinity,15 - 19 years,No,6
2018,Trinity,15 - 19 years,Unknown,0
2018,Trinity,15 - 19 years,Yes,0
2018,Trinity,20 - 24 years,No,6
2018,Trinity,20 - 24 years,Unknown,0
2018,Trinity,20 - 24 years,Yes,0
2018,Trinity,25 - 29 years,No,0
2018,Trinity,25 - 29 years,Unknown,0
2018,Trinity,25 - 29 years,Yes,0
2018,Trinity,30 - 34 years,No,6
2018,Trinity,30 - 34 years,Unknown,0
2018,Trinity,30 - 34 years,Yes,0
2018,Trinity,35 - 39 years,No,6
2018,Trinity,35 - 39 years,Unknown,0
2018,Trinity,35 - 39 years,Yes,0
2018,Trinity,40 - 44 years,No,6
2018,Trinity,40 - 44 years,Unknown,0
2018,Trinity,40 - 44 years,Yes,0
2018,Trinity,45 - 49 years,No,6
2018,Trinity,45 - 49 years,Unknown,0
2018,Trinity,45 - 49 years,Yes,0
2018,Trinity,50 - 54 years,No,6
2018,Trinity,50 - 54 years,Unknown,0
2018,Trinity,50 - 54 years,Yes,0
2018,Trinity,55 - 59 years,No,13
2018,Trinity,55 - 59 years,Unknown,0
2018,Trinity,55 - 59 years,Yes,0
2018,Trinity,60 - 64 years,No,6
2018,Trinity,60 - 64 years,Unknown,6
2018,Trinity,60 - 64 years,Yes,6
2018,Trinity,65 - 69 years,No,14
2018,Trinity,65 - 69 years,Unknown,6
2018,Trinity,65 - 69 years,Yes,6
2018,Trinity,70 - 74 years,No,6
2018,Trinity,70 - 74 years,Unknown,6
2018,Trinity,70 - 74 years,Yes,6
2018,Trinity,75 - 79 years,No,20
2018,Trinity,75 - 79 years,Unknown,0
2018,Trinity,75 - 79 years,Yes,6
2018,Trinity,80 - 84 years,No,6
2018,Trinity,80 - 84 years,Unknown,0
2018,Trinity,80 - 84 years,Yes,6
2018,Trinity,85 - 89 years,No,6
2018,Trinity,85 - 89 years,Unknown,0
2018,Trinity,85 - 89 years,Yes,6
2018,Trinity,90 - 94 years,No,6
2018,Trinity,90 - 94 years,Unknown,0
2018,Trinity,90 - 94 years,Yes,6
2018,Trinity,95 - 99 years,No,6
2018,Trinity,95 - 99 years,Unknown,0
2018,Trinity,95 - 99 years,Yes,6
2018,Trinity,100 years and over,No,0
2018,Trinity,100 years and over,Unknown,0
2018,Trinity,100 years and over,Yes,0
2018,Tulare,Less than 1 year,No,43
2018,Tulare,Less than 1 year,Unknown,0
2018,Tulare,Less than 1 year,Yes,0
2018,Tulare,1 - 4 years,No,6
2018,Tulare,1 - 4 years,Unknown,0
2018,Tulare,1 - 4 years,Yes,0
2018,Tulare,5 - 9 years,No,6
2018,Tulare,5 - 9 years,Unknown,0
2018,Tulare,5 - 9 years,Yes,0
2018,Tulare,10 - 14 years,No,6
2018,Tulare,10 - 14 years,Unknown,0
2018,Tulare,10 - 14 years,Yes,0
2018,Tulare,15 - 19 years,No,16
2018,Tulare,15 - 19 years,Unknown,0
2018,Tulare,15 - 19 years,Yes,0
2018,Tulare,20 - 24 years,No,26
2018,Tulare,20 - 24 years,Unknown,6
2018,Tulare,20 - 24 years,Yes,0
2018,Tulare,25 - 29 years,No,34
2018,Tulare,25 - 29 years,Unknown,0
2018,Tulare,25 - 29 years,Yes,6
2018,Tulare,30 - 34 years,No,47
2018,Tulare,30 - 34 years,Unknown,0
2018,Tulare,30 - 34 years,Yes,6
2018,Tulare,35 - 39 years,No,55
2018,Tulare,35 - 39 years,Unknown,0
2018,Tulare,35 - 39 years,Yes,0
2018,Tulare,40 - 44 years,No,63
2018,Tulare,40 - 44 years,Unknown,0
2018,Tulare,40 - 44 years,Yes,6
2018,Tulare,45 - 49 years,No,93
2018,Tulare,45 - 49 years,Unknown,6
2018,Tulare,45 - 49 years,Yes,6
2018,Tulare,50 - 54 years,No,114
2018,Tulare,50 - 54 years,Unknown,6
2018,Tulare,50 - 54 years,Yes,6
2018,Tulare,55 - 59 years,No,187
2018,Tulare,55 - 59 years,Unknown,6
2018,Tulare,55 - 59 years,Yes,15
2018,Tulare,60 - 64 years,No,220
2018,Tulare,60 - 64 years,Unknown,6
2018,Tulare,60 - 64 years,Yes,38
2018,Tulare,65 - 69 years,No,227
2018,Tulare,65 - 69 years,Unknown,6
2018,Tulare,65 - 69 years,Yes,46
2018,Tulare,70 - 74 years,No,244
2018,Tulare,70 - 74 years,Unknown,6
2018,Tulare,70 - 74 years,Yes,80
2018,Tulare,75 - 79 years,No,256
2018,Tulare,75 - 79 years,Unknown,6
2018,Tulare,75 - 79 years,Yes,78
2018,Tulare,80 - 84 years,No,287
2018,Tulare,80 - 84 years,Unknown,6
2018,Tulare,80 - 84 years,Yes,87
2018,Tulare,85 - 89 years,No,274
2018,Tulare,85 - 89 years,Unknown,0
2018,Tulare,85 - 89 years,Yes,113
2018,Tulare,90 - 94 years,No,232
2018,Tulare,90 - 94 years,Unknown,6
2018,Tulare,90 - 94 years,Yes,73
2018,Tulare,95 - 99 years,No,112
2018,Tulare,95 - 99 years,Unknown,0
2018,Tulare,95 - 99 years,Yes,33
2018,Tulare,100 years and over,No,32
2018,Tulare,100 years and over,Unknown,0
2018,Tulare,100 years and over,Yes,6
2018,Tuolumne,Less than 1 year,No,6
2018,Tuolumne,Less than 1 year,Unknown,0
2018,Tuolumne,Less than 1 year,Yes,0
2018,Tuolumne,1 - 4 years,No,6
2018,Tuolumne,1 - 4 years,Unknown,0
2018,Tuolumne,1 - 4 years,Yes,0
2018,Tuolumne,5 - 9 years,No,0
2018,Tuolumne,5 - 9 years,Unknown,0
2018,Tuolumne,5 - 9 years,Yes,0
2018,Tuolumne,10 - 14 years,No,0
2018,Tuolumne,10 - 14 years,Unknown,0
2018,Tuolumne,10 - 14 years,Yes,0
2018,Tuolumne,15 - 19 years,No,6
2018,Tuolumne,15 - 19 years,Unknown,0
2018,Tuolumne,15 - 19 years,Yes,0
2018,Tuolumne,20 - 24 years,No,6
2018,Tuolumne,20 - 24 years,Unknown,0
2018,Tuolumne,20 - 24 years,Yes,0
2018,Tuolumne,25 - 29 years,No,6
2018,Tuolumne,25 - 29 years,Unknown,0
2018,Tuolumne,25 - 29 years,Yes,0
2018,Tuolumne,30 - 34 years,No,6
2018,Tuolumne,30 - 34 years,Unknown,0
2018,Tuolumne,30 - 34 years,Yes,0
2018,Tuolumne,35 - 39 years,No,6
2018,Tuolumne,35 - 39 years,Unknown,6
2018,Tuolumne,35 - 39 years,Yes,0
2018,Tuolumne,40 - 44 years,No,6
2018,Tuolumne,40 - 44 years,Unknown,6
2018,Tuolumne,40 - 44 years,Yes,6
2018,Tuolumne,45 - 49 years,No,6
2018,Tuolumne,45 - 49 years,Unknown,0
2018,Tuolumne,45 - 49 years,Yes,6
2018,Tuolumne,50 - 54 years,No,15
2018,Tuolumne,50 - 54 years,Unknown,6
2018,Tuolumne,50 - 54 years,Yes,6
2018,Tuolumne,55 - 59 years,No,31
2018,Tuolumne,55 - 59 years,Unknown,0
2018,Tuolumne,55 - 59 years,Yes,6
2018,Tuolumne,60 - 64 years,No,43
2018,Tuolumne,60 - 64 years,Unknown,6
2018,Tuolumne,60 - 64 years,Yes,6
2018,Tuolumne,65 - 69 years,No,46
2018,Tuolumne,65 - 69 years,Unknown,0
2018,Tuolumne,65 - 69 years,Yes,6
2018,Tuolumne,70 - 74 years,No,58
2018,Tuolumne,70 - 74 years,Unknown,6
2018,Tuolumne,70 - 74 years,Yes,24
2018,Tuolumne,75 - 79 years,No,64
2018,Tuolumne,75 - 79 years,Unknown,6
2018,Tuolumne,75 - 79 years,Yes,21
2018,Tuolumne,80 - 84 years,No,64
2018,Tuolumne,80 - 84 years,Unknown,6
2018,Tuolumne,80 - 84 years,Yes,28
2018,Tuolumne,85 - 89 years,No,66
2018,Tuolumne,85 - 89 years,Unknown,6
2018,Tuolumne,85 - 89 years,Yes,32
2018,Tuolumne,90 - 94 years,No,51
2018,Tuolumne,90 - 94 years,Unknown,0
2018,Tuolumne,90 - 94 years,Yes,30
2018,Tuolumne,95 - 99 years,No,25
2018,Tuolumne,95 - 99 years,Unknown,6
2018,Tuolumne,95 - 99 years,Yes,16
2018,Tuolumne,100 years and over,No,6
2018,Tuolumne,100 years and over,Unknown,0
2018,Tuolumne,100 years and over,Yes,6
2018,Ventura,Less than 1 year,No,34
2018,Ventura,Less than 1 year,Unknown,0
2018,Ventura,Less than 1 year,Yes,0
2018,Ventura,1 - 4 years,No,6
2018,Ventura,1 - 4 years,Unknown,0
2018,Ventura,1 - 4 years,Yes,0
2018,Ventura,5 - 9 years,No,6
2018,Ventura,5 - 9 years,Unknown,0
2018,Ventura,5 - 9 years,Yes,0
2018,Ventura,10 - 14 years,No,6
2018,Ventura,10 - 14 years,Unknown,0
2018,Ventura,10 - 14 years,Yes,0
2018,Ventura,15 - 19 years,No,21
2018,Ventura,15 - 19 years,Unknown,0
2018,Ventura,15 - 19 years,Yes,0
2018,Ventura,20 - 24 years,No,35
2018,Ventura,20 - 24 years,Unknown,6
2018,Ventura,20 - 24 years,Yes,0
2018,Ventura,25 - 29 years,No,59
2018,Ventura,25 - 29 years,Unknown,0
2018,Ventura,25 - 29 years,Yes,6
2018,Ventura,30 - 34 years,No,52
2018,Ventura,30 - 34 years,Unknown,0
2018,Ventura,30 - 34 years,Yes,6
2018,Ventura,35 - 39 years,No,56
2018,Ventura,35 - 39 years,Unknown,0
2018,Ventura,35 - 39 years,Yes,6
2018,Ventura,40 - 44 years,No,76
2018,Ventura,40 - 44 years,Unknown,6
2018,Ventura,40 - 44 years,Yes,0
2018,Ventura,45 - 49 years,No,103
2018,Ventura,45 - 49 years,Unknown,6
2018,Ventura,45 - 49 years,Yes,6
2018,Ventura,50 - 54 years,No,161
2018,Ventura,50 - 54 years,Unknown,6
2018,Ventura,50 - 54 years,Yes,6
2018,Ventura,55 - 59 years,No,229
2018,Ventura,55 - 59 years,Unknown,6
2018,Ventura,55 - 59 years,Yes,18
2018,Ventura,60 - 64 years,No,337
2018,Ventura,60 - 64 years,Unknown,6
2018,Ventura,60 - 64 years,Yes,33
2018,Ventura,65 - 69 years,No,369
2018,Ventura,65 - 69 years,Unknown,6
2018,Ventura,65 - 69 years,Yes,51
2018,Ventura,70 - 74 years,No,371
2018,Ventura,70 - 74 years,Unknown,6
2018,Ventura,70 - 74 years,Yes,118
2018,Ventura,75 - 79 years,No,463
2018,Ventura,75 - 79 years,Unknown,6
2018,Ventura,75 - 79 years,Yes,155
2018,Ventura,80 - 84 years,No,545
2018,Ventura,80 - 84 years,Unknown,6
2018,Ventura,80 - 84 years,Yes,192
2018,Ventura,85 - 89 years,No,672
2018,Ventura,85 - 89 years,Unknown,6
2018,Ventura,85 - 89 years,Yes,287
2018,Ventura,90 - 94 years,No,543
2018,Ventura,90 - 94 years,Unknown,6
2018,Ventura,90 - 94 years,Yes,252
2018,Ventura,95 - 99 years,No,321
2018,Ventura,95 - 99 years,Unknown,6
2018,Ventura,95 - 99 years,Yes,94
2018,Ventura,100 years and over,No,73
2018,Ventura,100 years and over,Unknown,0
2018,Ventura,100 years and over,Yes,12
2018,Yolo,Less than 1 year,No,6
2018,Yolo,Less than 1 year,Unknown,0
2018,Yolo,Less than 1 year,Yes,0
2018,Yolo,1 - 4 years,No,0
2018,Yolo,1 - 4 years,Unknown,0
2018,Yolo,1 - 4 years,Yes,0
2018,Yolo,5 - 9 years,No,6
2018,Yolo,5 - 9 years,Unknown,0
2018,Yolo,5 - 9 years,Yes,0
2018,Yolo,10 - 14 years,No,6
2018,Yolo,10 - 14 years,Unknown,0
2018,Yolo,10 - 14 years,Yes,0
2018,Yolo,15 - 19 years,No,6
2018,Yolo,15 - 19 years,Unknown,0
2018,Yolo,15 - 19 years,Yes,0
2018,Yolo,20 - 24 years,No,6
2018,Yolo,20 - 24 years,Unknown,0
2018,Yolo,20 - 24 years,Yes,0
2018,Yolo,25 - 29 years,No,6
2018,Yolo,25 - 29 years,Unknown,0
2018,Yolo,25 - 29 years,Yes,0
2018,Yolo,30 - 34 years,No,6
2018,Yolo,30 - 34 years,Unknown,0
2018,Yolo,30 - 34 years,Yes,0
2018,Yolo,35 - 39 years,No,15
2018,Yolo,35 - 39 years,Unknown,0
2018,Yolo,35 - 39 years,Yes,6
2018,Yolo,40 - 44 years,No,14
2018,Yolo,40 - 44 years,Unknown,0
2018,Yolo,40 - 44 years,Yes,6
2018,Yolo,45 - 49 years,No,25
2018,Yolo,45 - 49 years,Unknown,6
2018,Yolo,45 - 49 years,Yes,0
2018,Yolo,50 - 54 years,No,41
2018,Yolo,50 - 54 years,Unknown,6
2018,Yolo,50 - 54 years,Yes,6
2018,Yolo,55 - 59 years,No,59
2018,Yolo,55 - 59 years,Unknown,6
2018,Yolo,55 - 59 years,Yes,14
2018,Yolo,60 - 64 years,No,84
2018,Yolo,60 - 64 years,Unknown,6
2018,Yolo,60 - 64 years,Yes,13
2018,Yolo,65 - 69 years,No,92
2018,Yolo,65 - 69 years,Unknown,0
2018,Yolo,65 - 69 years,Yes,19
2018,Yolo,70 - 74 years,No,91
2018,Yolo,70 - 74 years,Unknown,6
2018,Yolo,70 - 74 years,Yes,33
2018,Yolo,75 - 79 years,No,121
2018,Yolo,75 - 79 years,Unknown,6
2018,Yolo,75 - 79 years,Yes,41
2018,Yolo,80 - 84 years,No,121
2018,Yolo,80 - 84 years,Unknown,0
2018,Yolo,80 - 84 years,Yes,38
2018,Yolo,85 - 89 years,No,125
2018,Yolo,85 - 89 years,Unknown,0
2018,Yolo,85 - 89 years,Yes,55
2018,Yolo,90 - 94 years,No,114
2018,Yolo,90 - 94 years,Unknown,6
2018,Yolo,90 - 94 years,Yes,41
2018,Yolo,95 - 99 years,No,63
2018,Yolo,95 - 99 years,Unknown,0
2018,Yolo,95 - 99 years,Yes,22
2018,Yolo,100 years and over,No,20
2018,Yolo,100 years and over,Unknown,0
2018,Yolo,100 years and over,Yes,6
2018,Yuba,Less than 1 year,No,6
2018,Yuba,Less than 1 year,Unknown,0
2018,Yuba,Less than 1 year,Yes,0
2018,Yuba,1 - 4 years,No,6
2018,Yuba,1 - 4 years,Unknown,0
2018,Yuba,1 - 4 years,Yes,0
2018,Yuba,5 - 9 years,No,6
2018,Yuba,5 - 9 years,Unknown,0
2018,Yuba,5 - 9 years,Yes,0
2018,Yuba,10 - 14 years,No,0
2018,Yuba,10 - 14 years,Unknown,0
2018,Yuba,10 - 14 years,Yes,0
2018,Yuba,15 - 19 years,No,6
2018,Yuba,15 - 19 years,Unknown,0
2018,Yuba,15 - 19 years,Yes,0
2018,Yuba,20 - 24 years,No,6
2018,Yuba,20 - 24 years,Unknown,0
2018,Yuba,20 - 24 years,Yes,0
2018,Yuba,25 - 29 years,No,6
2018,Yuba,25 - 29 years,Unknown,0
2018,Yuba,25 - 29 years,Yes,6
2018,Yuba,30 - 34 years,No,6
2018,Yuba,30 - 34 years,Unknown,0
2018,Yuba,30 - 34 years,Yes,6
2018,Yuba,35 - 39 years,No,20
2018,Yuba,35 - 39 years,Unknown,0
2018,Yuba,35 - 39 years,Yes,0
2018,Yuba,40 - 44 years,No,11
2018,Yuba,40 - 44 years,Unknown,0
2018,Yuba,40 - 44 years,Yes,6
2018,Yuba,45 - 49 years,No,17
2018,Yuba,45 - 49 years,Unknown,0
2018,Yuba,45 - 49 years,Yes,0
2018,Yuba,50 - 54 years,No,27
2018,Yuba,50 - 54 years,Unknown,0
2018,Yuba,50 - 54 years,Yes,6
2018,Yuba,55 - 59 years,No,46
2018,Yuba,55 - 59 years,Unknown,6
2018,Yuba,55 - 59 years,Yes,6
2018,Yuba,60 - 64 years,No,51
2018,Yuba,60 - 64 years,Unknown,6
2018,Yuba,60 - 64 years,Yes,6
2018,Yuba,65 - 69 years,No,52
2018,Yuba,65 - 69 years,Unknown,0
2018,Yuba,65 - 69 years,Yes,15
2018,Yuba,70 - 74 years,No,64
2018,Yuba,70 - 74 years,Unknown,0
2018,Yuba,70 - 74 years,Yes,21
2018,Yuba,75 - 79 years,No,61
2018,Yuba,75 - 79 years,Unknown,6
2018,Yuba,75 - 79 years,Yes,18
2018,Yuba,80 - 84 years,No,48
2018,Yuba,80 - 84 years,Unknown,0
2018,Yuba,80 - 84 years,Yes,25
2018,Yuba,85 - 89 years,No,38
2018,Yuba,85 - 89 years,Unknown,0
2018,Yuba,85 - 89 years,Yes,15
2018,Yuba,90 - 94 years,No,42
2018,Yuba,90 - 94 years,Unknown,0
2018,Yuba,90 - 94 years,Yes,11
2018,Yuba,95 - 99 years,No,6
2018,Yuba,95 - 99 years,Unknown,0
2018,Yuba,95 - 99 years,Yes,6
2018,Yuba,100 years and over,No,6
2018,Yuba,100 years and over,Unknown,0
2018,Yuba,100 years and over,Yes,6
2017,Alameda,Less than 1 year,No,71
2017,Alameda,Less than 1 year,Unknown,0
2017,Alameda,Less than 1 year,Yes,0
2017,Alameda,1 - 4 years,No,6
2017,Alameda,1 - 4 years,Unknown,0
2017,Alameda,1 - 4 years,Yes,0
2017,Alameda,5 - 9 years,No,6
2017,Alameda,5 - 9 years,Unknown,0
2017,Alameda,5 - 9 years,Yes,0
2017,Alameda,10 - 14 years,No,14
2017,Alameda,10 - 14 years,Unknown,0
2017,Alameda,10 - 14 years,Yes,0
2017,Alameda,15 - 19 years,No,40
2017,Alameda,15 - 19 years,Unknown,0
2017,Alameda,15 - 19 years,Yes,0
2017,Alameda,20 - 24 years,No,65
2017,Alameda,20 - 24 years,Unknown,0
2017,Alameda,20 - 24 years,Yes,6
2017,Alameda,25 - 29 years,No,63
2017,Alameda,25 - 29 years,Unknown,0
2017,Alameda,25 - 29 years,Yes,6
2017,Alameda,30 - 34 years,No,95
2017,Alameda,30 - 34 years,Unknown,0
2017,Alameda,30 - 34 years,Yes,6
2017,Alameda,35 - 39 years,No,101
2017,Alameda,35 - 39 years,Unknown,6
2017,Alameda,35 - 39 years,Yes,6
2017,Alameda,40 - 44 years,No,129
2017,Alameda,40 - 44 years,Unknown,6
2017,Alameda,40 - 44 years,Yes,6
2017,Alameda,45 - 49 years,No,233
2017,Alameda,45 - 49 years,Unknown,6
2017,Alameda,45 - 49 years,Yes,11
2017,Alameda,50 - 54 years,No,310
2017,Alameda,50 - 54 years,Unknown,6
2017,Alameda,50 - 54 years,Yes,23
2017,Alameda,55 - 59 years,No,512
2017,Alameda,55 - 59 years,Unknown,6
2017,Alameda,55 - 59 years,Yes,26
2017,Alameda,60 - 64 years,No,627
2017,Alameda,60 - 64 years,Unknown,6
2017,Alameda,60 - 64 years,Yes,61
2017,Alameda,65 - 69 years,No,723
2017,Alameda,65 - 69 years,Unknown,6
2017,Alameda,65 - 69 years,Yes,120
2017,Alameda,70 - 74 years,No,735
2017,Alameda,70 - 74 years,Unknown,11
2017,Alameda,70 - 74 years,Yes,156
2017,Alameda,75 - 79 years,No,788
2017,Alameda,75 - 79 years,Unknown,15
2017,Alameda,75 - 79 years,Yes,193
2017,Alameda,80 - 84 years,No,945
2017,Alameda,80 - 84 years,Unknown,11
2017,Alameda,80 - 84 years,Yes,255
2017,Alameda,85 - 89 years,No,1089
2017,Alameda,85 - 89 years,Unknown,6
2017,Alameda,85 - 89 years,Yes,346
2017,Alameda,90 - 94 years,No,1008
2017,Alameda,90 - 94 years,Unknown,6
2017,Alameda,90 - 94 years,Yes,345
2017,Alameda,95 - 99 years,No,541
2017,Alameda,95 - 99 years,Unknown,6
2017,Alameda,95 - 99 years,Yes,144
2017,Alameda,100 years and over,No,155
2017,Alameda,100 years and over,Unknown,0
2017,Alameda,100 years and over,Yes,19
2017,Alpine,Less than 1 year,No,6
2017,Alpine,Less than 1 year,Unknown,0
2017,Alpine,Less than 1 year,Yes,0
2017,Alpine,1 - 4 years,No,0
2017,Alpine,1 - 4 years,Unknown,0
2017,Alpine,1 - 4 years,Yes,0
2017,Alpine,5 - 9 years,No,0
2017,Alpine,5 - 9 years,Unknown,0
2017,Alpine,5 - 9 years,Yes,0
2017,Alpine,10 - 14 years,No,0
2017,Alpine,10 - 14 years,Unknown,0
2017,Alpine,10 - 14 years,Yes,0
2017,Alpine,15 - 19 years,No,6
2017,Alpine,15 - 19 years,Unknown,0
2017,Alpine,15 - 19 years,Yes,0
2017,Alpine,20 - 24 years,No,6
2017,Alpine,20 - 24 years,Unknown,0
2017,Alpine,20 - 24 years,Yes,0
2017,Alpine,25 - 29 years,No,0
2017,Alpine,25 - 29 years,Unknown,0
2017,Alpine,25 - 29 years,Yes,0
2017,Alpine,30 - 34 years,No,6
2017,Alpine,30 - 34 years,Unknown,0
2017,Alpine,30 - 34 years,Yes,0
2017,Alpine,35 - 39 years,No,6
2017,Alpine,35 - 39 years,Unknown,0
2017,Alpine,35 - 39 years,Yes,0
2017,Alpine,40 - 44 years,No,0
2017,Alpine,40 - 44 years,Unknown,0
2017,Alpine,40 - 44 years,Yes,0
2017,Alpine,45 - 49 years,No,6
2017,Alpine,45 - 49 years,Unknown,0
2017,Alpine,45 - 49 years,Yes,0
2017,Alpine,50 - 54 years,No,0
2017,Alpine,50 - 54 years,Unknown,0
2017,Alpine,50 - 54 years,Yes,6
2017,Alpine,55 - 59 years,No,6
2017,Alpine,55 - 59 years,Unknown,0
2017,Alpine,55 - 59 years,Yes,0
2017,Alpine,60 - 64 years,No,6
2017,Alpine,60 - 64 years,Unknown,0
2017,Alpine,60 - 64 years,Yes,0
2017,Alpine,65 - 69 years,No,6
2017,Alpine,65 - 69 years,Unknown,6
2017,Alpine,65 - 69 years,Yes,0
2017,Alpine,70 - 74 years,No,6
2017,Alpine,70 - 74 years,Unknown,0
2017,Alpine,70 - 74 years,Yes,0
2017,Alpine,75 - 79 years,No,6
2017,Alpine,75 - 79 years,Unknown,0
2017,Alpine,75 - 79 years,Yes,0
2017,Alpine,80 - 84 years,No,6
2017,Alpine,80 - 84 years,Unknown,6
2017,Alpine,80 - 84 years,Yes,6
2017,Alpine,85 - 89 years,No,6
2017,Alpine,85 - 89 years,Unknown,0
2017,Alpine,85 - 89 years,Yes,6
2017,Alpine,90 - 94 years,No,6
2017,Alpine,90 - 94 years,Unknown,0
2017,Alpine,90 - 94 years,Yes,6
2017,Alpine,95 - 99 years,No,6
2017,Alpine,95 - 99 years,Unknown,0
2017,Alpine,95 - 99 years,Yes,0
2017,Alpine,100 years and over,No,6
2017,Alpine,100 years and over,Unknown,0
2017,Alpine,100 years and over,Yes,0
2017,Amador,Less than 1 year,No,6
2017,Amador,Less than 1 year,Unknown,0
2017,Amador,Less than 1 year,Yes,0
2017,Amador,1 - 4 years,No,0
2017,Amador,1 - 4 years,Unknown,0
