Year_of_Death,County_of_Residence,Age,Sex,Total_Deaths_sex
2017,Modoc,Less than 1 year,Female,6
2017,Modoc,Less than 1 year,Male,0
2017,Modoc,1 - 4 years,Female,0
2017,Modoc,1 - 4 years,Male,0
2017,Modoc,5 - 9 years,Female,0
2017,Modoc,5 - 9 years,Male,0
2017,Modoc,10 - 14 years,Female,0
2017,Modoc,10 - 14 years,Male,6
2017,Modoc,15 - 19 years,Female,0
2017,Modoc,15 - 19 years,Male,0
2017,Modoc,20 - 24 years,Female,0
2017,Modoc,20 - 24 years,Male,0
2017,Modoc,25 - 29 years,Female,0
2017,Modoc,25 - 29 years,Male,0
2017,Modoc,30 - 34 years,Female,0
2017,Modoc,30 - 34 years,Male,0
2017,Modoc,35 - 39 years,Female,0
2017,Modoc,35 - 39 years,Male,6
2017,Modoc,40 - 44 years,Female,6
2017,Modoc,40 - 44 years,Male,6
2017,Modoc,45 - 49 years,Female,6
2017,Modoc,45 - 49 years,Male,0
2017,Modoc,50 - 54 years,Female,6
2017,Modoc,50 - 54 years,Male,6
2017,Modoc,55 - 59 years,Female,6
2017,Modoc,55 - 59 years,Male,6
2017,Modoc,60 - 64 years,Female,6
2017,Modoc,60 - 64 years,Male,6
2017,Modoc,65 - 69 years,Female,6
2017,Modoc,65 - 69 years,Male,6
2017,Modoc,70 - 74 years,Female,6
2017,Modoc,70 - 74 years,Male,6
2017,Modoc,75 - 79 years,Female,6
2017,Modoc,75 - 79 years,Male,6
2017,Modoc,80 - 84 years,Female,6
2017,Modoc,80 - 84 years,Male,6
2017,Modoc,85 - 89 years,Female,6
2017,Modoc,85 - 89 years,Male,6
2017,Modoc,90 - 94 years,Female,6
2017,Modoc,90 - 94 years,Male,6
2017,Modoc,95 - 99 years,Female,6
2017,Modoc,95 - 99 years,Male,0
2017,Modoc,100 years and over,Female,0
2017,Modoc,100 years and over,Male,6
2017,Mono,Less than 1 year,Female,0
2017,Mono,Less than 1 year,Male,0
2017,Mono,1 - 4 years,Female,0
2017,Mono,1 - 4 years,Male,0
2017,Mono,5 - 9 years,Female,0
2017,Mono,5 - 9 years,Male,0
2017,Mono,10 - 14 years,Female,0
2017,Mono,10 - 14 years,Male,0
2017,Mono,15 - 19 years,Female,0
2017,Mono,15 - 19 years,Male,0
2017,Mono,20 - 24 years,Female,0
2017,Mono,20 - 24 years,Male,0
2017,Mono,25 - 29 years,Female,6
2017,Mono,25 - 29 years,Male,6
2017,Mono,30 - 34 years,Female,0
2017,Mono,30 - 34 years,Male,0
2017,Mono,35 - 39 years,Female,6
2017,Mono,35 - 39 years,Male,0
2017,Mono,40 - 44 years,Female,6
2017,Mono,40 - 44 years,Male,6
2017,Mono,45 - 49 years,Female,6
2017,Mono,45 - 49 years,Male,6
2017,Mono,50 - 54 years,Female,6
2017,Mono,50 - 54 years,Male,6
2017,Mono,55 - 59 years,Female,6
2017,Mono,55 - 59 years,Male,6
2017,Mono,60 - 64 years,Female,6
2017,Mono,60 - 64 years,Male,6
2017,Mono,65 - 69 years,Female,6
2017,Mono,65 - 69 years,Male,6
2017,Mono,70 - 74 years,Female,6
2017,Mono,70 - 74 years,Male,6
2017,Mono,75 - 79 years,Female,6
2017,Mono,75 - 79 years,Male,6
2017,Mono,80 - 84 years,Female,6
2017,Mono,80 - 84 years,Male,6
2017,Mono,85 - 89 years,Female,0
2017,Mono,85 - 89 years,Male,6
2017,Mono,90 - 94 years,Female,6
2017,Mono,90 - 94 years,Male,6
2017,Mono,95 - 99 years,Female,6
2017,Mono,95 - 99 years,Male,0
2017,Mono,100 years and over,Female,0
2017,Mono,100 years and over,Male,0
2017,Monterey,Less than 1 year,Female,14
2017,Monterey,Less than 1 year,Male,6
2017,Monterey,1 - 4 years,Female,6
2017,Monterey,1 - 4 years,Male,6
2017,Monterey,5 - 9 years,Female,6
2017,Monterey,5 - 9 years,Male,6
2017,Monterey,10 - 14 years,Female,6
2017,Monterey,10 - 14 years,Male,6
2017,Monterey,15 - 19 years,Female,6
2017,Monterey,15 - 19 years,Male,6
2017,Monterey,20 - 24 years,Female,6
2017,Monterey,20 - 24 years,Male,17
2017,Monterey,25 - 29 years,Female,6
2017,Monterey,25 - 29 years,Male,26
2017,Monterey,30 - 34 years,Female,6
2017,Monterey,30 - 34 years,Male,19
2017,Monterey,35 - 39 years,Female,6
2017,Monterey,35 - 39 years,Male,29
2017,Monterey,40 - 44 years,Female,18
2017,Monterey,40 - 44 years,Male,20
2017,Monterey,45 - 49 years,Female,21
2017,Monterey,45 - 49 years,Male,37
2017,Monterey,50 - 54 years,Female,39
2017,Monterey,50 - 54 years,Male,62
2017,Monterey,55 - 59 years,Female,55
2017,Monterey,55 - 59 years,Male,84
2017,Monterey,60 - 64 years,Female,69
2017,Monterey,60 - 64 years,Male,103
2017,Monterey,65 - 69 years,Female,78
2017,Monterey,65 - 69 years,Male,130
2017,Monterey,70 - 74 years,Female,127
2017,Monterey,70 - 74 years,Male,143
2017,Monterey,75 - 79 years,Female,120
2017,Monterey,75 - 79 years,Male,144
2017,Monterey,80 - 84 years,Female,158
2017,Monterey,80 - 84 years,Male,125
2017,Monterey,85 - 89 years,Female,202
2017,Monterey,85 - 89 years,Male,183
2017,Monterey,90 - 94 years,Female,214
2017,Monterey,90 - 94 years,Male,132
2017,Monterey,95 - 99 years,Female,107
2017,Monterey,95 - 99 years,Male,59
2017,Monterey,100 years and over,Female,29
2017,Monterey,100 years and over,Male,11
2017,Napa,Less than 1 year,Female,6
2017,Napa,Less than 1 year,Male,6
2017,Napa,1 - 4 years,Female,0
2017,Napa,1 - 4 years,Male,0
2017,Napa,5 - 9 years,Female,0
2017,Napa,5 - 9 years,Male,0
2017,Napa,10 - 14 years,Female,6
2017,Napa,10 - 14 years,Male,6
2017,Napa,15 - 19 years,Female,6
2017,Napa,15 - 19 years,Male,0
2017,Napa,20 - 24 years,Female,6
2017,Napa,20 - 24 years,Male,6
2017,Napa,25 - 29 years,Female,6
2017,Napa,25 - 29 years,Male,6
2017,Napa,30 - 34 years,Female,6
2017,Napa,30 - 34 years,Male,6
2017,Napa,35 - 39 years,Female,6
2017,Napa,35 - 39 years,Male,6
2017,Napa,40 - 44 years,Female,6
2017,Napa,40 - 44 years,Male,6
2017,Napa,45 - 49 years,Female,6
2017,Napa,45 - 49 years,Male,11
2017,Napa,50 - 54 years,Female,11
2017,Napa,50 - 54 years,Male,24
2017,Napa,55 - 59 years,Female,24
2017,Napa,55 - 59 years,Male,28
2017,Napa,60 - 64 years,Female,31
2017,Napa,60 - 64 years,Male,43
2017,Napa,65 - 69 years,Female,28
2017,Napa,65 - 69 years,Male,58
2017,Napa,70 - 74 years,Female,62
2017,Napa,70 - 74 years,Male,57
2017,Napa,75 - 79 years,Female,52
2017,Napa,75 - 79 years,Male,80
2017,Napa,80 - 84 years,Female,90
2017,Napa,80 - 84 years,Male,83
2017,Napa,85 - 89 years,Female,125
2017,Napa,85 - 89 years,Male,108
2017,Napa,90 - 94 years,Female,113
2017,Napa,90 - 94 years,Male,90
2017,Napa,95 - 99 years,Female,73
2017,Napa,95 - 99 years,Male,48
2017,Napa,100 years and over,Female,17
2017,Napa,100 years and over,Male,6
2017,Nevada,Less than 1 year,Female,6
2017,Nevada,Less than 1 year,Male,6
2017,Nevada,1 - 4 years,Female,0
2017,Nevada,1 - 4 years,Male,0
2017,Nevada,5 - 9 years,Female,0
2017,Nevada,5 - 9 years,Male,6
2017,Nevada,10 - 14 years,Female,6
2017,Nevada,10 - 14 years,Male,0
2017,Nevada,15 - 19 years,Female,0
2017,Nevada,15 - 19 years,Male,6
2017,Nevada,20 - 24 years,Female,0
2017,Nevada,20 - 24 years,Male,6
2017,Nevada,25 - 29 years,Female,6
2017,Nevada,25 - 29 years,Male,6
2017,Nevada,30 - 34 years,Female,6
2017,Nevada,30 - 34 years,Male,6
2017,Nevada,35 - 39 years,Female,6
2017,Nevada,35 - 39 years,Male,6
2017,Nevada,40 - 44 years,Female,6
2017,Nevada,40 - 44 years,Male,13
2017,Nevada,45 - 49 years,Female,6
2017,Nevada,45 - 49 years,Male,6
2017,Nevada,50 - 54 years,Female,13
2017,Nevada,50 - 54 years,Male,15
2017,Nevada,55 - 59 years,Female,11
2017,Nevada,55 - 59 years,Male,31
2017,Nevada,60 - 64 years,Female,30
2017,Nevada,60 - 64 years,Male,42
2017,Nevada,65 - 69 years,Female,42
2017,Nevada,65 - 69 years,Male,62
2017,Nevada,70 - 74 years,Female,58
2017,Nevada,70 - 74 years,Male,63
2017,Nevada,75 - 79 years,Female,53
2017,Nevada,75 - 79 years,Male,71
2017,Nevada,80 - 84 years,Female,59
2017,Nevada,80 - 84 years,Male,68
2017,Nevada,85 - 89 years,Female,87
2017,Nevada,85 - 89 years,Male,80
2017,Nevada,90 - 94 years,Female,104
2017,Nevada,90 - 94 years,Male,57
2017,Nevada,95 - 99 years,Female,51
2017,Nevada,95 - 99 years,Male,30
2017,Nevada,100 years and over,Female,14
2017,Nevada,100 years and over,Male,6
2017,Orange,Less than 1 year,Female,44
2017,Orange,Less than 1 year,Male,77
2017,Orange,1 - 4 years,Female,6
2017,Orange,1 - 4 years,Male,17
2017,Orange,5 - 9 years,Female,6
2017,Orange,5 - 9 years,Male,12
2017,Orange,10 - 14 years,Female,6
2017,Orange,10 - 14 years,Male,6
2017,Orange,15 - 19 years,Female,20
2017,Orange,15 - 19 years,Male,45
2017,Orange,20 - 24 years,Female,32
2017,Orange,20 - 24 years,Male,109
2017,Orange,25 - 29 years,Female,46
2017,Orange,25 - 29 years,Male,142
2017,Orange,30 - 34 years,Female,44
2017,Orange,30 - 34 years,Male,130
2017,Orange,35 - 39 years,Female,74
2017,Orange,35 - 39 years,Male,141
2017,Orange,40 - 44 years,Female,98
2017,Orange,40 - 44 years,Male,173
2017,Orange,45 - 49 years,Female,162
2017,Orange,45 - 49 years,Male,242
2017,Orange,50 - 54 years,Female,235
2017,Orange,50 - 54 years,Male,423
2017,Orange,55 - 59 years,Female,334
2017,Orange,55 - 59 years,Male,590
2017,Orange,60 - 64 years,Female,466
2017,Orange,60 - 64 years,Male,757
2017,Orange,65 - 69 years,Female,595
2017,Orange,65 - 69 years,Male,890
2017,Orange,70 - 74 years,Female,738
2017,Orange,70 - 74 years,Male,902
2017,Orange,75 - 79 years,Female,958
2017,Orange,75 - 79 years,Male,1154
2017,Orange,80 - 84 years,Female,1384
2017,Orange,80 - 84 years,Male,1296
2017,Orange,85 - 89 years,Female,1718
2017,Orange,85 - 89 years,Male,1493
2017,Orange,90 - 94 years,Female,1872
2017,Orange,90 - 94 years,Male,1135
2017,Orange,95 - 99 years,Female,932
2017,Orange,95 - 99 years,Male,429
2017,Orange,100 years and over,Female,200
2017,Orange,100 years and over,Male,53
2017,Placer,Less than 1 year,Female,6
2017,Placer,Less than 1 year,Male,6
2017,Placer,1 - 4 years,Female,6
2017,Placer,1 - 4 years,Male,6
2017,Placer,5 - 9 years,Female,0
2017,Placer,5 - 9 years,Male,6
2017,Placer,10 - 14 years,Female,0
2017,Placer,10 - 14 years,Male,6
2017,Placer,15 - 19 years,Female,0
2017,Placer,15 - 19 years,Male,13
2017,Placer,20 - 24 years,Female,6
2017,Placer,20 - 24 years,Male,6
2017,Placer,25 - 29 years,Female,6
2017,Placer,25 - 29 years,Male,19
2017,Placer,30 - 34 years,Female,6
2017,Placer,30 - 34 years,Male,11
2017,Placer,35 - 39 years,Female,11
2017,Placer,35 - 39 years,Male,18
2017,Placer,40 - 44 years,Female,13
2017,Placer,40 - 44 years,Male,15
2017,Placer,45 - 49 years,Female,12
2017,Placer,45 - 49 years,Male,31
2017,Placer,50 - 54 years,Female,35
2017,Placer,50 - 54 years,Male,46
2017,Placer,55 - 59 years,Female,57
2017,Placer,55 - 59 years,Male,80
2017,Placer,60 - 64 years,Female,73
2017,Placer,60 - 64 years,Male,111
2017,Placer,65 - 69 years,Female,100
2017,Placer,65 - 69 years,Male,123
2017,Placer,70 - 74 years,Female,153
2017,Placer,70 - 74 years,Male,185
2017,Placer,75 - 79 years,Female,150
2017,Placer,75 - 79 years,Male,205
2017,Placer,80 - 84 years,Female,233
2017,Placer,80 - 84 years,Male,240
2017,Placer,85 - 89 years,Female,270
2017,Placer,85 - 89 years,Male,238
2017,Placer,90 - 94 years,Female,292
2017,Placer,90 - 94 years,Male,197
2017,Placer,95 - 99 years,Female,136
2017,Placer,95 - 99 years,Male,80
2017,Placer,100 years and over,Female,38
2017,Placer,100 years and over,Male,6
2017,Plumas,Less than 1 year,Female,0
2017,Plumas,Less than 1 year,Male,0
2017,Plumas,1 - 4 years,Female,0
2017,Plumas,1 - 4 years,Male,0
2017,Plumas,5 - 9 years,Female,0
2017,Plumas,5 - 9 years,Male,0
2017,Plumas,10 - 14 years,Female,0
2017,Plumas,10 - 14 years,Male,0
2017,Plumas,15 - 19 years,Female,0
2017,Plumas,15 - 19 years,Male,0
2017,Plumas,20 - 24 years,Female,0
2017,Plumas,20 - 24 years,Male,0
2017,Plumas,25 - 29 years,Female,0
2017,Plumas,25 - 29 years,Male,6
2017,Plumas,30 - 34 years,Female,6
2017,Plumas,30 - 34 years,Male,6
2017,Plumas,35 - 39 years,Female,6
2017,Plumas,35 - 39 years,Male,0
2017,Plumas,40 - 44 years,Female,6
2017,Plumas,40 - 44 years,Male,6
2017,Plumas,45 - 49 years,Female,6
2017,Plumas,45 - 49 years,Male,6
2017,Plumas,50 - 54 years,Female,6
2017,Plumas,50 - 54 years,Male,6
2017,Plumas,55 - 59 years,Female,6
2017,Plumas,55 - 59 years,Male,6
2017,Plumas,60 - 64 years,Female,6
2017,Plumas,60 - 64 years,Male,21
2017,Plumas,65 - 69 years,Female,11
2017,Plumas,65 - 69 years,Male,19
2017,Plumas,70 - 74 years,Female,6
2017,Plumas,70 - 74 years,Male,20
2017,Plumas,75 - 79 years,Female,12
2017,Plumas,75 - 79 years,Male,18
2017,Plumas,80 - 84 years,Female,11
2017,Plumas,80 - 84 years,Male,12
2017,Plumas,85 - 89 years,Female,14
2017,Plumas,85 - 89 years,Male,13
2017,Plumas,90 - 94 years,Female,13
2017,Plumas,90 - 94 years,Male,6
2017,Plumas,95 - 99 years,Female,6
2017,Plumas,95 - 99 years,Male,6
2017,Plumas,100 years and over,Female,6
2017,Plumas,100 years and over,Male,0
2017,Riverside,Less than 1 year,Female,71
2017,Riverside,Less than 1 year,Male,64
2017,Riverside,1 - 4 years,Female,16
2017,Riverside,1 - 4 years,Male,11
2017,Riverside,5 - 9 years,Female,6
2017,Riverside,5 - 9 years,Male,6
2017,Riverside,10 - 14 years,Female,6
2017,Riverside,10 - 14 years,Male,16
2017,Riverside,15 - 19 years,Female,22
2017,Riverside,15 - 19 years,Male,51
2017,Riverside,20 - 24 years,Female,37
2017,Riverside,20 - 24 years,Male,113
2017,Riverside,25 - 29 years,Female,41
2017,Riverside,25 - 29 years,Male,141
2017,Riverside,30 - 34 years,Female,68
2017,Riverside,30 - 34 years,Male,112
2017,Riverside,35 - 39 years,Female,77
2017,Riverside,35 - 39 years,Male,139
2017,Riverside,40 - 44 years,Female,85
2017,Riverside,40 - 44 years,Male,161
2017,Riverside,45 - 49 years,Female,151
2017,Riverside,45 - 49 years,Male,242
2017,Riverside,50 - 54 years,Female,252
2017,Riverside,50 - 54 years,Male,394
2017,Riverside,55 - 59 years,Female,347
2017,Riverside,55 - 59 years,Male,631
2017,Riverside,60 - 64 years,Female,467
2017,Riverside,60 - 64 years,Male,709
2017,Riverside,65 - 69 years,Female,595
2017,Riverside,65 - 69 years,Male,852
2017,Riverside,70 - 74 years,Female,741
2017,Riverside,70 - 74 years,Male,1000
2017,Riverside,75 - 79 years,Female,883
2017,Riverside,75 - 79 years,Male,1011
2017,Riverside,80 - 84 years,Female,1079
2017,Riverside,80 - 84 years,Male,1144
2017,Riverside,85 - 89 years,Female,1171
2017,Riverside,85 - 89 years,Male,1107
2017,Riverside,90 - 94 years,Female,1142
2017,Riverside,90 - 94 years,Male,765
2017,Riverside,95 - 99 years,Female,538
2017,Riverside,95 - 99 years,Male,264
2017,Riverside,100 years and over,Female,94
2017,Riverside,100 years and over,Male,31
2017,Sacramento,Less than 1 year,Female,34
2017,Sacramento,Less than 1 year,Male,46
2017,Sacramento,1 - 4 years,Female,6
2017,Sacramento,1 - 4 years,Male,6
2017,Sacramento,5 - 9 years,Female,6
2017,Sacramento,5 - 9 years,Male,6
2017,Sacramento,10 - 14 years,Female,6
2017,Sacramento,10 - 14 years,Male,6
2017,Sacramento,15 - 19 years,Female,6
2017,Sacramento,15 - 19 years,Male,38
2017,Sacramento,20 - 24 years,Female,37
2017,Sacramento,20 - 24 years,Male,73
2017,Sacramento,25 - 29 years,Female,26
2017,Sacramento,25 - 29 years,Male,76
2017,Sacramento,30 - 34 years,Female,38
2017,Sacramento,30 - 34 years,Male,93
2017,Sacramento,35 - 39 years,Female,54
2017,Sacramento,35 - 39 years,Male,113
2017,Sacramento,40 - 44 years,Female,70
2017,Sacramento,40 - 44 years,Male,117
2017,Sacramento,45 - 49 years,Female,97
2017,Sacramento,45 - 49 years,Male,194
2017,Sacramento,50 - 54 years,Female,174
2017,Sacramento,50 - 54 years,Male,269
2017,Sacramento,55 - 59 years,Female,298
2017,Sacramento,55 - 59 years,Male,467
2017,Sacramento,60 - 64 years,Female,410
2017,Sacramento,60 - 64 years,Male,559
2017,Sacramento,65 - 69 years,Female,469
2017,Sacramento,65 - 69 years,Male,645
2017,Sacramento,70 - 74 years,Female,524
2017,Sacramento,70 - 74 years,Male,622
2017,Sacramento,75 - 79 years,Female,608
2017,Sacramento,75 - 79 years,Male,587
2017,Sacramento,80 - 84 years,Female,759
2017,Sacramento,80 - 84 years,Male,684
2017,Sacramento,85 - 89 years,Female,859
2017,Sacramento,85 - 89 years,Male,740
2017,Sacramento,90 - 94 years,Female,889
2017,Sacramento,90 - 94 years,Male,480
2017,Sacramento,95 - 99 years,Female,459
2017,Sacramento,95 - 99 years,Male,179
2017,Sacramento,100 years and over,Female,109
2017,Sacramento,100 years and over,Male,29
2017,San Benito,Less than 1 year,Female,6
2017,San Benito,Less than 1 year,Male,6
2017,San Benito,1 - 4 years,Female,6
2017,San Benito,1 - 4 years,Male,6
2017,San Benito,5 - 9 years,Female,0
2017,San Benito,5 - 9 years,Male,0
2017,San Benito,10 - 14 years,Female,0
2017,San Benito,10 - 14 years,Male,0
2017,San Benito,15 - 19 years,Female,0
2017,San Benito,15 - 19 years,Male,6
2017,San Benito,20 - 24 years,Female,6
2017,San Benito,20 - 24 years,Male,6
2017,San Benito,25 - 29 years,Female,6
2017,San Benito,25 - 29 years,Male,6
2017,San Benito,30 - 34 years,Female,6
2017,San Benito,30 - 34 years,Male,6
2017,San Benito,35 - 39 years,Female,6
2017,San Benito,35 - 39 years,Male,6
2017,San Benito,40 - 44 years,Female,6
2017,San Benito,40 - 44 years,Male,6
2017,San Benito,45 - 49 years,Female,6
2017,San Benito,45 - 49 years,Male,6
2017,San Benito,50 - 54 years,Female,6
2017,San Benito,50 - 54 years,Male,6
2017,San Benito,55 - 59 years,Female,15
2017,San Benito,55 - 59 years,Male,11
2017,San Benito,60 - 64 years,Female,6
2017,San Benito,60 - 64 years,Male,23
2017,San Benito,65 - 69 years,Female,13
2017,San Benito,65 - 69 years,Male,16
2017,San Benito,70 - 74 years,Female,19
2017,San Benito,70 - 74 years,Male,28
2017,San Benito,75 - 79 years,Female,18
2017,San Benito,75 - 79 years,Male,22
2017,San Benito,80 - 84 years,Female,16
2017,San Benito,80 - 84 years,Male,16
2017,San Benito,85 - 89 years,Female,34
2017,San Benito,85 - 89 years,Male,19
2017,San Benito,90 - 94 years,Female,32
2017,San Benito,90 - 94 years,Male,15
2017,San Benito,95 - 99 years,Female,16
2017,San Benito,95 - 99 years,Male,6
2017,San Benito,100 years and over,Female,6
2017,San Benito,100 years and over,Male,6
2017,San Bernardino,Less than 1 year,Female,68
2017,San Bernardino,Less than 1 year,Male,97
2017,San Bernardino,1 - 4 years,Female,14
2017,San Bernardino,1 - 4 years,Male,16
2017,San Bernardino,5 - 9 years,Female,12
2017,San Bernardino,5 - 9 years,Male,11
2017,San Bernardino,10 - 14 years,Female,11
2017,San Bernardino,10 - 14 years,Male,15
2017,San Bernardino,15 - 19 years,Female,26
2017,San Bernardino,15 - 19 years,Male,54
2017,San Bernardino,20 - 24 years,Female,30
2017,San Bernardino,20 - 24 years,Male,120
2017,San Bernardino,25 - 29 years,Female,42
2017,San Bernardino,25 - 29 years,Male,128
2017,San Bernardino,30 - 34 years,Female,70
2017,San Bernardino,30 - 34 years,Male,139
2017,San Bernardino,35 - 39 years,Female,63
2017,San Bernardino,35 - 39 years,Male,149
2017,San Bernardino,40 - 44 years,Female,107
2017,San Bernardino,40 - 44 years,Male,167
2017,San Bernardino,45 - 49 years,Female,173
2017,San Bernardino,45 - 49 years,Male,237
2017,San Bernardino,50 - 54 years,Female,255
2017,San Bernardino,50 - 54 years,Male,387
2017,San Bernardino,55 - 59 years,Female,397
2017,San Bernardino,55 - 59 years,Male,586
2017,San Bernardino,60 - 64 years,Female,484
2017,San Bernardino,60 - 64 years,Male,773
2017,San Bernardino,65 - 69 years,Female,584
2017,San Bernardino,65 - 69 years,Male,936
2017,San Bernardino,70 - 74 years,Female,648
2017,San Bernardino,70 - 74 years,Male,890
2017,San Bernardino,75 - 79 years,Female,692
2017,San Bernardino,75 - 79 years,Male,796
2017,San Bernardino,80 - 84 years,Female,842
2017,San Bernardino,80 - 84 years,Male,810
2017,San Bernardino,85 - 89 years,Female,992
2017,San Bernardino,85 - 89 years,Male,768
2017,San Bernardino,90 - 94 years,Female,827
2017,San Bernardino,90 - 94 years,Male,455
2017,San Bernardino,95 - 99 years,Female,346
2017,San Bernardino,95 - 99 years,Male,185
2017,San Bernardino,100 years and over,Female,97
2017,San Bernardino,100 years and over,Male,22
2017,San Diego,Less than 1 year,Female,65
2017,San Diego,Less than 1 year,Male,86
2017,San Diego,1 - 4 years,Female,6
2017,San Diego,1 - 4 years,Male,14
2017,San Diego,5 - 9 years,Female,6
2017,San Diego,5 - 9 years,Male,6
2017,San Diego,10 - 14 years,Female,6
2017,San Diego,10 - 14 years,Male,16
2017,San Diego,15 - 19 years,Female,18
2017,San Diego,15 - 19 years,Male,44
2017,San Diego,20 - 24 years,Female,31
2017,San Diego,20 - 24 years,Male,102
2017,San Diego,25 - 29 years,Female,38
2017,San Diego,25 - 29 years,Male,139
2017,San Diego,30 - 34 years,Female,52
2017,San Diego,30 - 34 years,Male,150
2017,San Diego,35 - 39 years,Female,89
2017,San Diego,35 - 39 years,Male,152
2017,San Diego,40 - 44 years,Female,93
2017,San Diego,40 - 44 years,Male,191
2017,San Diego,45 - 49 years,Female,166
2017,San Diego,45 - 49 years,Male,257
2017,San Diego,50 - 54 years,Female,241
2017,San Diego,50 - 54 years,Male,456
2017,San Diego,55 - 59 years,Female,431
2017,San Diego,55 - 59 years,Male,715
2017,San Diego,60 - 64 years,Female,585
2017,San Diego,60 - 64 years,Male,840
2017,San Diego,65 - 69 years,Female,709
2017,San Diego,65 - 69 years,Male,1013
2017,San Diego,70 - 74 years,Female,825
2017,San Diego,70 - 74 years,Male,1128
2017,San Diego,75 - 79 years,Female,993
2017,San Diego,75 - 79 years,Male,1141
2017,San Diego,80 - 84 years,Female,1369
2017,San Diego,80 - 84 years,Male,1319
2017,San Diego,85 - 89 years,Female,1815
2017,San Diego,85 - 89 years,Male,1563
2017,San Diego,90 - 94 years,Female,1931
2017,San Diego,90 - 94 years,Male,1164
2017,San Diego,95 - 99 years,Female,990
2017,San Diego,95 - 99 years,Male,476
2017,San Diego,100 years and over,Female,200
2017,San Diego,100 years and over,Male,83
2017,San Francisco,Less than 1 year,Female,6
2017,San Francisco,Less than 1 year,Male,13
2017,San Francisco,1 - 4 years,Female,6
2017,San Francisco,1 - 4 years,Male,6
2017,San Francisco,5 - 9 years,Female,6
2017,San Francisco,5 - 9 years,Male,0
2017,San Francisco,10 - 14 years,Female,6
2017,San Francisco,10 - 14 years,Male,0
2017,San Francisco,15 - 19 years,Female,6
2017,San Francisco,15 - 19 years,Male,6
2017,San Francisco,20 - 24 years,Female,6
2017,San Francisco,20 - 24 years,Male,17
2017,San Francisco,25 - 29 years,Female,6
